OBJECTID,src_SA1_MAIN16,nbr_SA1_MAIN16,src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH,NODE_COUNT
37356,21305146407,21305146408,2146407,2146408,0.000964039737095,0
37357,21305146407,21305146409,2146407,2146409,0.005550411434384,0
37358,21305146407,21305146410,2146407,2146410,0.007692506760623,0
37359,21305146407,21305146502,2146407,2146502,0.000000000000000,1
37360,21305146407,21305146505,2146407,2146505,0.001689284549121,0
37361,21305146407,21305146516,2146407,2146516,0.005122423774005,0
37362,21305146407,21305146545,2146407,2146545,0.002085706454594,0
37363,21305146408,21305146410,2146408,2146410,0.011621456326434,0
37364,21305146409,21305146410,2146409,2146410,0.010933440751002,0
37365,21305146409,21305146411,2146409,2146411,0.007338670030138,0
37366,21305146409,21305146415,2146409,2146415,0.002907278207893,0
37367,21305146409,21305146502,2146409,2146502,0.001591297170962,0
37368,21305146409,21305146516,2146409,2146516,0.000000000000000,1
37369,21305146410,21305146411,2146410,2146411,0.013031559687453,0
37370,21305146411,21305146412,2146411,2146412,0.003705353758009,0
37371,21305146411,21305146413,2146411,2146413,0.004625630542120,0
37372,21305146411,21305146415,2146411,2146415,0.004197561153831,0
37373,21305146412,21305146413,2146412,2146413,0.004826084654507,0
37374,21305146412,21305146415,2146412,2146415,0.002423921390683,0
37375,21305146414,21305146602,2146414,2146602,0.002736068079325,0
37376,21305146414,21305146606,2146414,2146606,0.002553361110049,0
37377,21305146414,21305146610,2146414,2146610,0.005796766773125,0
37378,21305146415,21305146605,2146415,2146605,0.000168638174032,0
37379,21305146415,21305146611,2146415,2146611,0.002254277270570,0
37380,21305146416,21305146606,2146416,2146606,0.011408120977786,0
37381,21305146501,21305146503,2146501,2146503,0.000000000000000,1
37382,21305146501,21305146507,2146501,2146507,0.001541024084709,0
37383,21305146501,21305146519,2146501,2146519,0.007182710643310,0
37384,21305146501,21305146525,2146501,2146525,0.005941564529671,0
37385,21305146501,21305146526,2146501,2146526,0.005878370420843,0
37386,21305146501,21305146531,2146501,2146531,0.003453678341545,0
37387,21305146501,21305146546,2146501,2146546,0.002139541646958,0
37388,21305146501,21305146547,2146501,2146547,0.001990108621429,0
37389,21305146502,21305146504,2146502,2146504,0.003806321633186,0
37390,21305146502,21305146509,2146502,2146509,0.000413303780986,0
37391,21305146502,21305146514,2146502,2146514,0.003240120265691,0
37392,21305146502,21305146515,2146502,2146515,0.003745495217128,0
37393,21305146502,21305146516,2146502,2146516,0.003162172375959,0
37394,21305146502,21305146517,2146502,2146517,0.006710846816482,0
37395,21305146502,21305146537,2146502,2146537,0.000902499275151,0
37396,21305146502,21305146608,2146502,2146608,0.001622612926796,0
37397,21305146502,21305146611,2146502,2146611,0.008057445774735,0
37398,21305146503,21305146507,2146503,2146507,0.004428143928217,0
37399,21305146503,21305146523,2146503,2146523,0.005581308848052,0
37400,21305146503,21305146531,2146503,2146531,0.003966802667369,0
37401,21305146503,21305146604,2146503,2146604,0.002489860894214,0
37402,21305146503,21305146617,2146503,2146617,0.000000000000000,1
37403,21305146504,21305146514,2146504,2146514,0.003504040941584,0
37404,21305146504,21305146524,2146504,2146524,0.000000000000000,1
37405,21305146504,21305146527,2146504,2146527,0.005871634970834,0
37406,21305146504,21305146537,2146504,2146537,0.003683621122356,0
37407,21305146505,21305146534,2146505,2146534,0.001796084066899,0
37408,21305146505,21305146541,2146505,2146541,0.006068838007260,0
37409,21305146505,21305146542,2146505,2146542,0.001695970385148,0
37410,21305146505,21305146545,2146505,2146545,0.002419936790211,0
37411,21305146506,21305146512,2146506,2146512,0.004049008186946,0
37412,21305146506,21305146520,2146506,2146520,0.006484696936313,0
37413,21305146506,21305146521,2146506,2146521,0.001767829334306,0
37414,21305146506,21305146546,2146506,2146546,0.004584618334998,0
37415,21305146507,21305146523,2146507,2146523,0.003955543179480,0
37416,21305146507,21305146526,2146507,2146526,0.002827421186637,0
37417,21305146507,21305146531,2146507,2146531,0.000000000000000,1
37418,21305146507,21305146537,2146507,2146537,0.003492641736717,0
37419,21305146507,21305146544,2146507,2146544,0.006036030659417,0
37420,21305146508,21305146513,2146508,2146513,0.004411400915756,0
37421,21305146508,21305146518,2146508,2146518,0.004878600818215,0
37422,21305146508,21305146530,2146508,2146530,0.000000000000000,1
37423,21305146508,21305146532,2146508,2146532,0.006005388654047,0
37424,21305146508,21305146536,2146508,2146536,0.003878140275460,0
37425,21305146509,21305146517,2146509,2146517,0.003531920049828,0
37426,21305146509,21305146523,2146509,2146523,0.004447497780880,0
37427,21305146509,21305146537,2146509,2146537,0.003160736134095,0
37428,21305146509,21305146604,2146509,2146604,0.000904263913551,0
37429,21305146509,21305146607,2146509,2146607,0.001936384658404,0
37430,21305146510,21305146521,2146510,2146521,0.002149133593870,0
37431,21305146510,21305146525,2146510,2146525,0.003191555102575,0
37432,21305146510,21305146526,2146510,2146526,0.006348125324978,0
37433,21305146510,21305146540,2146510,2146540,0.005057187090471,0
37434,21305146510,21305146544,2146510,2146544,0.001640893107961,0
37435,21305146511,21305146527,2146511,2146527,0.002348391597850,0
37436,21305146511,21305146528,2146511,2146528,0.003238542597419,0
37437,21305146511,21305146530,2146511,2146530,0.000384941690626,0
37438,21305146511,21305146534,2146511,2146534,0.003262529616302,0
37439,21305146511,21305146537,2146511,2146537,0.002626131209608,0
37440,21305146511,21305146544,2146511,2146544,0.002505095248098,0
37441,21305146511,21305146548,2146511,2146548,0.002592078147229,0
37442,21305146512,21305146520,2146512,2146520,0.003877269228781,0
37443,21305146512,21305146521,2146512,2146521,0.002265325257937,0
37444,21305146512,21305146529,2146512,2146529,0.003168068448734,0
37445,21305146512,21305146539,2146512,2146539,0.004312383215378,0
37446,21305146513,21305146518,2146513,2146518,0.000021842393906,0
37447,21305146513,21305146530,2146513,2146530,0.005112998774326,0
37448,21305146513,21305146532,2146513,2146532,0.000000000000000,1
37449,21305146513,21305146533,2146513,2146533,0.003010935627071,0
37450,21305146513,21305146534,2146513,2146534,0.003633227321715,0
37451,21305146513,21305146542,2146513,2146542,0.002758060703131,0
37452,21305146514,21305146515,2146514,2146515,0.002997788827478,0
37453,21305146514,21305146516,2146514,2146516,0.001154901913893,0
37454,21305146514,21305146524,2146514,2146524,0.002722484610245,0
37455,21305146514,21305146527,2146514,2146527,0.000000000000000,1
37456,21305146515,21305146516,2146515,2146516,0.006577403216400,0
37457,21305146516,21305146524,2146516,2146524,0.001273046511998,0
37458,21305146516,21305146545,2146516,2146545,0.005962851361102,0
37459,21305146517,21305146607,2146517,2146607,0.003104946482051,0
37460,21305146517,21305146608,2146517,2146608,0.001895640165295,0
37461,21305146518,21305146533,2146518,2146533,0.003813439415085,0
37462,21305146518,21305146536,2146518,2146536,0.004321119063730,0
37463,21305146519,21305146531,2146519,2146531,0.004162173375614,0
37464,21305146519,21305146547,2146519,2146547,0.004328631005412,0
37465,21305146520,21305146529,2146520,2146529,0.004995384904494,0
37466,21305146520,21305146535,2146520,2146535,0.004500603298721,0
37467,21305146520,21305146536,2146520,2146536,0.003457600173111,0
37468,21305146521,21305146525,2146521,2146525,0.002135689222707,0
37469,21305146521,21305146539,2146521,2146539,0.000224179385461,0
37470,21305146521,21305146540,2146521,2146540,0.002846739595940,0
37471,21305146521,21305146546,2146521,2146546,0.002597738757839,0
37472,21305146522,21305146535,2146522,2146535,0.002433081621662,0
37473,21305146522,21305146536,2146522,2146536,0.004602294901326,0
37474,21305146522,21305146538,2146522,2146538,0.004896766567364,0
37475,21305146522,21305146543,2146522,2146543,0.004315700895471,0
37476,21305146522,21305146548,2146522,2146548,0.001483799298275,0
37477,21305146523,21305146537,2146523,2146537,0.000453403081697,0
37478,21305146523,21305146604,2146523,2146604,0.005648378648833,0
37479,21305146524,21305146527,2146524,2146527,0.003133223011996,0
37480,21305146524,21305146534,2146524,2146534,0.003077461302972,0
37481,21305146524,21305146545,2146524,2146545,0.002992694177324,0
37482,21305146525,21305146526,2146525,2146526,0.001293195070839,0
37483,21305146525,21305146546,2146525,2146546,0.006088163645081,0
37484,21305146526,21305146544,2146526,2146544,0.002109397642627,0
37485,21305146527,21305146534,2146527,2146534,0.004816065625832,0
37486,21305146527,21305146537,2146527,2146537,0.000358379886137,0
37487,21305146528,21305146539,2146528,2146539,0.000000000000000,1
37488,21305146528,21305146540,2146528,2146540,0.001702052642008,0
37489,21305146528,21305146544,2146528,2146544,0.007074208626423,0
37490,21305146528,21305146548,2146528,2146548,0.005685968488708,0
37491,21305146529,21305146535,2146529,2146535,0.005180184432639,0
37492,21305146529,21305146539,2146529,2146539,0.002350848354551,0
37493,21305146530,21305146532,2146530,2146532,0.003864337621153,0
37494,21305146530,21305146534,2146530,2146534,0.001850193512040,0
37495,21305146530,21305146538,2146530,2146538,0.000797378303298,0
37496,21305146530,21305146543,2146530,2146543,0.005445077847862,0
37497,21305146530,21305146548,2146530,2146548,0.004245087589675,0
37498,21305146531,21305146547,2146531,2146547,0.003852671761110,0
37499,21305146531,21305146604,2146531,2146604,0.000000000000000,1
37500,21305146531,21305146617,2146531,2146617,0.003826413731678,0
37501,21305146531,21305146622,2146531,2146622,0.003633757180569,0
37502,21305146532,21305146536,2146532,2146536,0.002058144948644,0
37503,21305146532,21305146538,2146532,2146538,0.003601073559691,0
37504,21305146533,21305146542,2146533,2146542,0.007521632431778,0
37505,21305146534,21305146542,2146534,2146542,0.003131739488267,0
37506,21305146534,21305146545,2146534,2146545,0.000594059264038,0
37507,21305146535,21305146536,2146535,2146536,0.000412528052565,0
37508,21305146535,21305146539,2146535,2146539,0.002585186634113,0
