src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH
2100608,2100708,0.00863906233456
2100608,2100709,0.007179599930189999
2100610,2100611,0.003873568720092
2100610,2100617,0.008353614745304
2100611,2100612,0.006777996015395001
2100611,2100613,0.00434534385654
2100611,2100615,0.0057397968464490004
2100611,2100617,0.005731272417618
2100612,2100613,0.005803109714274
2100613,2100614,0.0059476067041730005
2100615,2100616,0.0033657134531149997
2100615,2100617,0.0058418616006599994
2100616,2100617,0.0076705044073309995
2100701,2100702,0.03715048753813
2100701,2100703,0.00016292654548299997
2100701,2100707,0.069110354713173
2100701,2100708,0.041096276949902
2100701,2100709,0.027913955625255
2100701,2101501,0.018103990987386003
2100702,2100703,0.033070908997339
2100702,2100709,0.024413335202852996
2100703,2100706,0.043737897817472
2100703,2100707,0.029458329171917007
2100703,2100709,0.010471612539934
2100703,2101503,0.010037275709299
2100704,2100705,0.05342575727734201
2100704,2101503,0.041899585258378
2100705,2100706,0.063775725809289
2100705,2101408,0.037979176617039
2100705,2101409,0.026958939978729998
2100705,2101503,0.03311084355720201
2100706,2101503,0.016412862496949
2100707,2101501,0.04376329366822299
2100707,2101503,0.092888527602571
2100707,2101511,0.062628136736532
2100708,2100709,0.012727177210147
2100708,2101501,0.052157227624314
2100801,2100804,0.0060810588514899995
2100801,2100806,0.006029921037681
2100801,2100832,0.002531012112394
2100804,2100806,0.003276838316416
2100804,2100814,0.006314500745833
2100804,2100832,0.002368533511006
2100804,2100843,0.00181373438804
2100805,2100806,0.005997489005466
2100805,2100807,0.003571179171368
2100805,2100813,0.0
2100805,2100815,0.0022532942436890003
2100805,2100832,0.0052267891191209994
2100806,2100807,0.0
2100806,2100811,0.0021816911356149996
2100806,2100813,0.002121982315452
2100806,2100816,0.0
2100806,2100832,0.000544644318793
2100806,2100833,0.005016644484635
2100806,2100843,0.013707776483325001
2100806,2100845,0.00292390447945
2100807,2100813,0.005056492228725
2100807,2100815,0.00041347414610800004
2100807,2100822,0.005576182383366
2100807,2100823,0.0032809688870790005
2100808,2100809,0.00988263046419
2100808,2100810,0.003745454040493
2100808,2100816,0.008963533837211001
2100808,2100820,0.004856425401558
2100808,2100821,0.000629394022781
2100808,2100826,0.0036000920304309998
2100808,2100829,0.008143156713134
2100808,2100830,0.0
2100809,2100826,0.0034398394872980002
2100810,2100811,0.0029916477937359997
2100810,2100812,0.000253816411573
2100810,2100816,0.006847888348055
2100810,2100820,0.004992307092594
2100810,2100821,0.002486667457208
2100810,2100834,0.0020137458095870002
2100811,2100816,0.009130001332855998
2100811,2100833,0.005555533202833
2100811,2100834,0.004307760267715
2100811,2100845,0.0
2100812,2100813,0.0032269954081570002
2100812,2100821,0.004535442697436
2100812,2100823,0.0030683310558850003
2100812,2100834,0.004653519066294001
2100813,2100823,0.0009787071455689999
2100813,2100833,0.005939330708725001
2100813,2100834,0.00099549941309
2100814,2100815,0.008655240398946
2100814,2100824,0.006884213197516999
2100814,2100832,0.0035808093542420002
2100814,2100842,0.005856357152660999
2100814,2100843,0.006133161524064
2100815,2100822,0.0017610411534970003
2100815,2100824,0.001089515225902
2100815,2100832,0.006605787978116001
2100816,2100838,0.0
2100816,2100845,0.038072510387597
2100816,2101017,0.019646568579154998
2100818,2100835,0.014624049099174998
2100818,2100838,0.034016516633084
2100818,2100841,0.0013915244103860002
2100818,2100845,0.003729325307535
2100820,2100821,0.006191304224781999
2100821,2100823,0.001322557949561
2100821,2100829,0.0
2100821,2100830,0.005433539787858
2100821,2100831,0.002017163344512
2100822,2100823,0.0027559932776509994
2100822,2100824,0.004575586156798
2100823,2100824,0.001575291668194
2100823,2100825,0.0029639518281559993
2100823,2100827,0.0
2100823,2100831,0.004209909886097
2100824,2100825,0.009267058306049
2100825,2100827,0.007039929614254001
2100825,2100831,0.0
2100826,2100828,0.007843475558553
2100826,2100829,0.001389199340122
2100827,2100828,0.007216609971839001
2100827,2100831,0.003249458960759
2100828,2100829,0.001212968903036
2100828,2100830,0.0027454076407690004
2100828,2100831,0.000163040465442
2100829,2100830,0.005533152428795999
2100830,2100831,0.005727835008143001
2100833,2100834,0.0035096910360050003
2100835,2100838,0.007267240038085
2100835,2100845,0.013838742201276
2100836,2100837,0.009291052840136
2100836,2100841,0.0
2100836,2100844,0.007342821755810001
2100836,2100845,0.005148139614278
2100837,2100845,0.018410524325643003
2100838,2100840,0.00209227156521
2100838,2100841,0.007144820979591999
2100838,2100842,0.051651104608229005
2100838,2100844,0.0027742759865790004
2100838,2100845,0.027246261694276002
2100838,2101011,0.049512222215432
2100838,2101017,0.10988593112276901
2100839,2100840,0.018628813930751997
2100839,2100842,0.040938019324559
2100840,2100842,0.025496132627717005
2100840,2100843,0.014346433118985
2100840,2100844,0.008835501161739001
2100840,2100845,0.0049829699315
2100841,2100844,0.0034680648757929996
2100841,2100845,0.007280634793991001
2100842,2100843,0.006605314154724
2100842,2101011,0.023394574228231005
2100843,2100845,0.018978869816313998
2100844,2100845,0.002034023152141
2100845,2101017,0.0
2100901,2100906,0.01630810713919
2100901,2100912,0.009801216488765998
2100901,2100914,0.002076665145257
2100901,2100916,0.0033059746872559992
2100901,2100917,0.0043885769754269995
2100902,2100907,0.056556333549348005
2100902,2100911,0.05074183142771
2100903,2100907,0.072087553651673
2100904,2100907,0.059485484490114
2100904,2135345,0.000984547262157
2100905,2100907,0.162255578914431
2100906,2100907,0.091580140332743
2100906,2100909,0.204863910885366
2100906,2100910,0.033848792662072996
2100906,2100914,0.011184878399046
2100906,2100915,0.012575183261855
2100906,2100917,0.15980513316255301
2100906,2101202,0.0024498100996180002
2100906,2101213,0.09673627038175502
2100906,2101217,0.021587386579002
2100906,2135308,0.012784551374499
