SA1_7DIGITCODE_2016,SA2_MAINCODE_2016
1143837,123021438
1143839,123021438
1143840,123021438
1143841,123021438
1143842,123021438
1143843,123021438
1143844,123021438
1143845,123021438
1143846,123021438
1143847,123021438
1143848,123021438
1143849,123021438
1143850,123021438
1143851,123021438
1143852,123021438
1143853,123021438
1143855,123021438
1143856,123021438
1143857,123021438
1143858,123021438
1144001,123021440
1144002,123021440
1144003,123021440
1144007,123021440
1144008,123021440
1144009,123021440
1144010,123021440
1144011,123021440
1144012,123021440
1144013,123021440
1144014,123021440
1144015,123021440
1144016,123021440
1144017,123021440
1144018,123021440
1144019,123021440
1144020,123021440
1144021,123021440
1144022,123021440
1144023,123021440
1144024,123021440
1144025,123021440
1144026,123021440
1144027,123021440
1144028,123021440
1144029,123021440
1144030,123021440
1144031,123021440
1144032,123021440
1144033,123021440
1144034,123021440
1144035,123021440
1144036,123021440
1144037,123021440
1144038,123021440
1144039,123021440
1144040,123021440
1144041,123021440
1144042,123021440
1144043,123021440
1144044,123021440
1144101,123021441
1144102,123021441
1144103,123021441
1144104,123021441
1144105,123021441
1144106,123021441
1144107,123021441
1144108,123021441
1144109,123021441
1144110,123021441
1144111,123021441
1144112,123021441
1144113,123021441
1144114,123021441
1144115,123021441
1144116,123021441
1144117,123021441
1144118,123021441
1144119,123021441
1144120,123021441
1144122,123021441
1144123,123021441
1144124,123021441
1144125,123021441
1144126,123021441
1144127,123021441
1144128,123021441
1144129,123021441
1144130,123021441
1144131,123021441
1144132,123021441
1144133,123021441
1144134,123021441
1144135,123021441
1144136,123021441
1144201,123021442
1144203,123021442
1144204,123021442
1144205,123021442
1144206,123021442
1144207,123021442
1144208,123021442
1144209,123021442
1144210,123021442
1144211,123021442
1144212,123021442
1144213,123021442
1144214,123021442
1144215,123021442
1144216,123021442
1144217,123021442
1144218,123021442
1144219,123021442
1144220,123021442
1144221,123021442
1144222,123021442
1144223,123021442
1144224,123021442
1144225,123021442
1144226,123021442
1144227,123021442
1144228,123021442
1144229,123021442
1144230,123021442
1144231,123021442
1144232,123021442
1144234,123021442
1144235,123021442
1144236,123021442
1144237,123021442
1144238,123021442
1144239,123021442
1144240,123021442
1144241,123021442
1144242,123021442
1144243,123021442
1144244,123021442
1144245,123021442
1144246,123021442
1144247,123021442
1144248,123021442
1144249,123021442
1144250,123021442
1144251,123021442
1144252,123021442
1144253,123021442
1144301,123021443
1144302,123021443
1144303,123021443
1144304,123021443
1144305,123021443
1144306,123021443
1144307,123021443
1144308,123021443
1144309,123021443
1144310,123021443
1144311,123021443
1144312,123021443
1144313,123021443
1144314,123021443
1144315,123021443
1144316,123021443
1144317,123021443
1144318,123021443
1144319,123021443
1144320,123021443
1144321,123021443
1144322,123021443
1144323,123021443
1144324,123021443
1144325,123021443
1144326,123021443
1144327,123021443
1144328,123021443
1144329,123021443
1144330,123021443
1144331,123021443
1144332,123021443
1144333,123021443
1144334,123021443
1144335,123021443
1144336,123021443
1144337,123021443
1144338,123021443
1144339,123021443
1144340,123021443
1144341,123021443
1144342,123021443
1144343,123021443
1144344,123021443
1144345,123021443
1144346,123021443
1144347,123021443
1144348,123021443
1144349,123021443
1144350,123021443
1144401,123021444
1144402,123021444
1144403,123021444
1144404,123021444
1144405,123021444
1144406,123021444
1144407,123021444
1144408,123021444
1144409,123021444
1144410,123021444
1144411,123021444
1144412,123021444
1144413,123021444
1144414,123021444
1144415,123021444
1144416,123021444
1144417,123021444
1144418,123021444
1144419,123021444
1144420,123021444
1144421,123021444
1144422,123021444
1144423,123021444
1144424,123021444
1144425,123021444
1144426,123021444
1144427,123021444
1144428,123021444
1144429,123021444
1144430,123021444
1144431,123021444
1144432,123021444
1144433,123021444
1144434,123021444
1144435,123021444
1144436,123021444
1144437,123021444
1144438,123021444
1144439,123021444
1144440,123021444
1144441,123021444
1144442,123021444
1144443,123021444
1144444,123021444
1144445,123021444
1144446,123021444
1144447,123021444
1144448,123021444
1144449,123021444
1144450,123021444
1144451,123021444
1144452,123021444
1144453,123021444
1144454,123021444
1144455,123021444
1144456,123021444
1144501,123031445
1144502,123031445
1144503,123031445
1144504,123031445
1144505,123031445
1144506,123031445
1144507,123031445
1144508,123031445
1144509,123031445
1144510,123031445
1144511,123031445
1144512,123031445
1144513,123031445
1144514,123031445
1144515,123031445
1144601,123031446
1144602,123031446
1144603,123031446
1144604,123031446
1144605,123031446
1144606,123031446
1144607,123031446
1144608,123031446
1144609,123031446
1144610,123031446
1144611,123031446
1144612,123031446
1144613,123031446
1144614,123031446
1144615,123031446
1144616,123031446
1144617,123031446
1144618,123031446
1144619,123031446
1144701,123031447
1144702,123031447
1144703,123031447
1144704,123031447
1144705,123031447
1144706,123031447
1144707,123031447
1144708,123031447
1144709,123031447
1144710,123031447
1144711,123031447
1144712,123031447
1144713,123031447
1144714,123031447
1144715,123031447
1144716,123031447
1144717,123031447
1144718,123031447
1144719,123031447
1144720,123031447
1144721,123031447
1144722,123031447
1144723,123031447
1144724,123031447
1144725,123031447
1144726,123031447
1144727,123031447
1144728,123031447
1144729,123031447
1144730,123031447
1144731,123031447
1144733,123031447
1144734,123031447
1144735,123031447
1144736,123031447
1144737,123031447
1144738,123031447
1144739,123031447
1144740,123031447
1144741,123031447
1144742,123031447
1144743,123031447
1144801,123031448
1144802,123031448
1144803,123031448
1144804,123031448
1144805,123031448
1144806,123031448
1144807,123031448
1144808,123031448
1144809,123031448
1144810,123031448
1144811,123031448
1144812,123031448
1144813,123031448
1144814,123031448
1144815,123031448
1144816,123031448
1144817,123031448
1144818,123031448
1144819,123031448
1144820,123031448
1144821,123031448
1144822,123031448
1144823,123031448
1144824,123031448
1144901,124011449
1144902,124011449
1144903,124011449
1144904,124011449
1144905,124011449
1144906,124011449
1144907,124011449
1144908,124011449
1144909,124011449
1144910,124011449
1144911,124011449
1144912,124011449
1144913,124011449
1144914,124011449
1144915,124011449
1145001,124011450
1145002,124011450
1145003,124011450
1145004,124011450
1145005,124011450
1145006,124011450
1145007,124011450
1145008,124011450
1145009,124011450
1145010,124011450
1145011,124011450
1145012,124011450
1145013,124011450
1145014,124011450
1145015,124011450
1145016,124011450
1145017,124011450
1145018,124011450
1145019,124011450
1145020,124011450
1145021,124011450
1145022,124011450
1145023,124011450
1145024,124011450
1145025,124011450
1145026,124011450
1145027,124011450
1145028,124011450
1145029,124011450
1145030,124011450
1145031,124011450
1145032,124011450
1145033,124011450
1145034,124011450
1145036,124011450
1145037,124011450
1145038,124011450
1145040,124011450
1145041,124011450
1145042,124011450
1145043,124011450
1145044,124011450
1145045,124011450
1145046,124011450
1145047,124011450
1145048,124011450
1145049,124011450
1145050,124011450
1145051,124011450
1145101,124011451
1145201,124011452
1145202,124011452
1145203,124011452
1145204,124011452
1145205,124011452
1145206,124011452
1145207,124011452
1145208,124011452
1145209,124011452
1145210,124011452
1145211,124011452
1145212,124011452
1145213,124011452
1145214,124011452
1145215,124011452
1145216,124011452
1145217,124011452
1145218,124011452
1145219,124011452
1145220,124011452
1145221,124011452
1145222,124011452
1145223,124011452
1145224,124011452
1145225,124011452
1145226,124011452
1145227,124011452
1145228,124011452
1145229,124011452
1145230,124011452
1145231,124011452
1145232,124011452
1145233,124011452
1145234,124011452
1145235,124011452
1145236,124011452
1145237,124011452
1145301,124011453
1145302,124011453
1145303,124011453
1145304,124011453
1145305,124011453
1145306,124011453
1145307,124011453
1145308,124011453
1145309,124011453
1145310,124011453
1145311,124011453
1145312,124011453
1145313,124011453
1145314,124011453
1145315,124011453
1145316,124011453
1145317,124011453
1145318,124011453
1145319,124011453
1145320,124011453
1145321,124011453
1145322,124011453
1145323,124011453
1145324,124011453
1145325,124011453
1145326,124011453
1145327,124011453
1145328,124011453
1145401,124011454
1145402,124011454
1145403,124011454
1145404,124011454
1145405,124011454
1145406,124011454
1145407,124011454
1145408,124011454
1145409,124011454
1145410,124011454
1145411,124011454
1145412,124011454
1145413,124011454
1145414,124011454
1145415,124011454
1145416,124011454
1145417,124011454
1145418,124011454
1145419,124011454
1145420,124011454
1145421,124011454
1145422,124011454
1145423,124011454
1145424,124011454
1145425,124011454
1145426,124011454
1145427,124011454
1145428,124011454
1145429,124011454
1145430,124011454
1145431,124011454
1145432,124011454
1145433,124011454
1145434,124011454
1145435,124011454
1145436,124011454
1145437,124011454
1145438,124011454
1145439,124011454
1145440,124011454
1145441,124011454
1145442,124011454
1145443,124011454
1145444,124011454
1145445,124011454
1145446,124011454
1145447,124011454
1145448,124011454
1145449,124011454
1145450,124011454
1145451,124011454
1145501,124011455
1145502,124011455
1145503,124011455
1145504,124011455
1145505,124011455
1145506,124011455
1145507,124011455
1145508,124011455
1145509,124011455
1145510,124011455
1145511,124011455
1145512,124011455
1145513,124011455
1145514,124011455
1145515,124011455
1145601,124021456
1145701,124031457
1145702,124031457
1145703,124031457
1145704,124031457
1145705,124031457
1145706,124031457
1145707,124031457
1145708,124031457
1145709,124031457
1145710,124031457
1145711,124031457
1145712,124031457
1145713,124031457
1145714,124031457
1145715,124031457
1145716,124031457
1145717,124031457
1145718,124031457
1145719,124031457
1145720,124031457
1145721,124031457
1145722,124031457
1145723,124031457
1145724,124031457
1145725,124031457
1145726,124031457
1145727,124031457
1145728,124031457
1145729,124031457
1145730,124031457
1145731,124031457
1145732,124031457
1145733,124031457
1145734,124031457
1145735,124031457
1145736,124031457
1145737,124031457
1145738,124031457
1145739,124031457
1145740,124031457
1145741,124031457
1145801,124031458
1145802,124031458
1145803,124031458
1145804,124031458
1145805,124031458
1145806,124031458
1145807,124031458
1145808,124031458
1145809,124031458
1145810,124031458
1145811,124031458
1145812,124031458
1145813,124031458
1145814,124031458
1145815,124031458
1145816,124031458
1145817,124031458
1145818,124031458
1145819,124031458
1145820,124031458
1145821,124031458
1145822,124031458
1145823,124031458
1145824,124031458
1145825,124031458
1145826,124031458
1145827,124031458
1145828,124031458
1145829,124031458
1145830,124031458
1145831,124031458
1145832,124031458
1145833,124031458
1145834,124031458
1145835,124031458
1145836,124031458
1145837,124031458
1145838,124031458
1145839,124031458
1145840,124031458
1145841,124031458
1145842,124031458
1145843,124031458
1145844,124031458
1145845,124031458
1145846,124031458
1145847,124031458
1145848,124031458
1145849,124031458
1145901,124031459
1145902,124031459
1145903,124031459
1145904,124031459
1145905,124031459
1145906,124031459
1145907,124031459
1145908,124031459
1145909,124031459
1145910,124031459
1145911,124031459
1145912,124031459
1145913,124031459
1145914,124031459
1145915,124031459
1145916,124031459
1145917,124031459
1145918,124031459
1145919,124031459
1145920,124031459
1145921,124031459
1145922,124031459
1145923,124031459
1145924,124031459
1145925,124031459
1145926,124031459
1145927,124031459
1145928,124031459
1145929,124031459
1145930,124031459
1145931,124031459
1145932,124031459
1145933,124031459
1145934,124031459
1146001,124031460
1146002,124031460
1146003,124031460
1146004,124031460
1146005,124031460
1146006,124031460
1146007,124031460
1146008,124031460
1146009,124031460
1146010,124031460
1146011,124031460
1146012,124031460
1146013,124031460
1146014,124031460
1146015,124031460
1146016,124031460
1146018,124031460
1146019,124031460
1146020,124031460
1146021,124031460
1146022,124031460
1146023,124031460
1146024,124031460
1146025,124031460
1146026,124031460
1146027,124031460
1146028,124031460
1146029,124031460
1146030,124031460
1146031,124031460
1146032,124031460
1146033,124031460
1146034,124031460
1146035,124031460
1146036,124031460
1146037,124031460
1146038,124031460
1146039,124031460
1146040,124031460
1146041,124031460
1146042,124031460
1146043,124031460
1146044,124031460
1146045,124031460
1146046,124031460
1146047,124031460
1146048,124031460
1146049,124031460
1146101,124031461
1146102,124031461
1146103,124031461
1146104,124031461
1146105,124031461
1146106,124031461
1146107,124031461
1146108,124031461
1146109,124031461
1146110,124031461
1146111,124031461
1146112,124031461
1146113,124031461
1146114,124031461
1146115,124031461
1146116,124031461
1146117,124031461
1146118,124031461
1146119,124031461
1146120,124031461
1146121,124031461
1146122,124031461
1146123,124031461
1146124,124031461
1146125,124031461
1146126,124031461
1146127,124031461
1146128,124031461
1146129,124031461
1146130,124031461
1146131,124031461
1146132,124031461
1146133,124031461
1146134,124031461
1146135,124031461
1146136,124031461
1146137,124031461
1146138,124031461
1146139,124031461
1146140,124031461
1146141,124031461
1146202,124031462
1146203,124031462
1146204,124031462
1146205,124031462
1146206,124031462
1146207,124031462
1146208,124031462
1146209,124031462
1146210,124031462
1146211,124031462
1146212,124031462
1146213,124031462
1146214,124031462
1146217,124031462
1146218,124031462
1146219,124031462
1146220,124031462
1146221,124031462
1146223,124031462
1146224,124031462
1146225,124031462
1146226,124031462
1146227,124031462
1146228,124031462
1146229,124031462
1146230,124031462
1146231,124031462
1146232,124031462
1146233,124031462
1146234,124031462
1146235,124031462
1146236,124031462
1146237,124031462
1146238,124031462
1146239,124031462
1146301,124031463
1146302,124031463
1146303,124031463
1146304,124031463
1146305,124031463
1146306,124031463
1146307,124031463
1146308,124031463
1146310,124031463
1146311,124031463
1146312,124031463
1146313,124031463
1146314,124031463
1146315,124031463
1146316,124031463
1146317,124031463
1146318,124031463
1146319,124031463
1146401,124031464
1146402,124031464
1146403,124031464
1146404,124031464
1146405,124031464
1146406,124031464
1146407,124031464
1146408,124031464
1146409,124031464
1146410,124031464
1146411,124031464
1146412,124031464
1146413,124031464
1146414,124031464
1146415,124031464
1146416,124031464
1146417,124031464
1146418,124031464
1146419,124031464
1146420,124031464
1146421,124031464
1146422,124031464
1146423,124031464
1146424,124031464
1146425,124031464
1146426,124031464
1146427,124031464
1146428,124031464
1146429,124031464
1146430,124031464
1146431,124031464
1146432,124031464
1146433,124031464
1146501,124031465
1146504,124031465
1146505,124031465
1146507,124031465
1146508,124031465
1146509,124031465
1146510,124031465
1146511,124031465
1146512,124031465
1146513,124031465
1146514,124031465
1146601,124041466
1146602,124041466
1146603,124041466
1146604,124041466
1146605,124041466
1146606,124041466
1146607,124041466
1146608,124041466
1146609,124041466
1146610,124041466
1146611,124041466
1146612,124041466
1146613,124041466
1146614,124041466
1146615,124041466
1146616,124041466
1146617,124041466
1146618,124041466
1146619,124041466
1146620,124041466
1146621,124041466
1146622,124041466
1146623,124041466
1146624,124041466
1146625,124041466
1146626,124041466
1146627,124041466
1146628,124041466
1146629,124041466
1146630,124041466
1146631,124041466
1146632,124041466
1146633,124041466
1146701,124041467
1146702,124041467
1146703,124041467
1146704,124041467
1146707,124041467
1146708,124041467
1146709,124041467
1146710,124041467
1146711,124041467
1146712,124041467
1146713,124041467
1146714,124041467
1146715,124041467
1146716,124041467
1146717,124041467
1146718,124041467
1146719,124041467
1146720,124041467
1146721,124041467
1146722,124041467
1146723,124041467
1146724,124041467
1146725,124041467
1146726,124041467
1146727,124041467
1146728,124041467
1146729,124041467
1146730,124041467
1146731,124041467
1146732,124041467
1146733,124041467
1146734,124041467
1146735,124041467
1146736,124041467
1146737,124041467
1146738,124041467
1146739,124041467
1146740,124041467
1146741,124041467
1146742,124041467
1146743,124041467
1146744,124041467
1146745,124041467
1146801,124041468
1146802,124041468
1146803,124041468
1146804,124041468
1146805,124041468
1146806,124041468
1146807,124041468
1146810,124041468
1146811,124041468
1146812,124041468
1146813,124041468
1146814,124041468
1146815,124041468
1146816,124041468
1146817,124041468
1146818,124041468
1146819,124041468
1146901,124051469
1146902,124051469
1146903,124051469
1146904,124051469
1146905,124051469
1146906,124051469
1146907,124051469
1146909,124051469
1146910,124051469
1146911,124051469
1146912,124051469
1146913,124051469
1146914,124051469
1146915,124051469
1146916,124051469
1146917,124051469
1146918,124051469
1146919,124051469
1146920,124051469
1147001,124051470
1147002,124051470
1147003,124051470
1147004,124051470
1147005,124051470
1147006,124051470
1147007,124051470
1147008,124051470
1147009,124051470
1147010,124051470
1147011,124051470
1147012,124051470
1147013,124051470
1147014,124051470
1147015,124051470
1147016,124051470
1147017,124051470
1147018,124051470
1147019,124051470
1147020,124051470
1147021,124051470
1147022,124051470
1147023,124051470
1147024,124051470
1147026,124051470
1147027,124051470
1147028,124051470
1147029,124051470
1147030,124051470
1147031,124051470
1147032,124051470
1147033,124051470
1147034,124051470
1147035,124051470
1147036,124051470
1147037,124051470
1147038,124051470
1147039,124051470
1147040,124051470
1147042,124051470
1147301,125011473
1147302,125011473
1147303,125011473
1147304,125011473
1147305,125011473
1147308,125011473
1147309,125011473
1147310,125011473
1147311,125011473
1147312,125011473
1147313,125011473
1147316,125011473
1147317,125011473
1147318,125011473
1147319,125011473
1147320,125011473
1147321,125011473
1147322,125011473
1147323,125011473
1147324,125011473
1147601,125021476
1147602,125021476
1147603,125021476
1147604,125021476
1147605,125021476
1147606,125021476
1147607,125021476
1147608,125021476
1147609,125021476
1147610,125021476
1147611,125021476
1147612,125021476
1147613,125021476
1147614,125021476
1147615,125021476
1147616,125021476
1147617,125021476
1147618,125021476
1147619,125021476
1147620,125021476
1147621,125021476
1147622,125021476
1147623,125021476
1147624,125021476
1147625,125021476
1147626,125021476
1147627,125021476
1147628,125021476
1147629,125021476
1147630,125021476
1147631,125021476
1147632,125021476
1147633,125021476
1147634,125021476
1147635,125021476
1147636,125021476
1147637,125021476
1147638,125021476
1147639,125021476
1147640,125021476
1147641,125021476
1147642,125021476
1147643,125021476
1147644,125021476
1147645,125021476
1147646,125021476
1147647,125021476
1147648,125021476
1147649,125021476
1147650,125021476
1147651,125021476
1147652,125021476
1147653,125021476
1147654,125021476
1147655,125021476
1147656,125021476
1147701,125021477
1147703,125021477
1147704,125021477
1147706,125021477
1147707,125021477
1147708,125021477
1147709,125021477
1147710,125021477
1147711,125021477
1147712,125021477
1147713,125021477
1147714,125021477
1147715,125021477
1147716,125021477
1147717,125021477
1147718,125021477
1147719,125021477
1147720,125021477
1147721,125021477
1147722,125021477
1147724,125021477
1147725,125021477
1147726,125021477
1147727,125021477
1147728,125021477
1147729,125021477
1147730,125021477
1147731,125021477
1147732,125021477
1147733,125021477
1147734,125021477
1147735,125021477
1147736,125021477
1147737,125021477
1147738,125021477
1147739,125021477
1147740,125021477
1147741,125021477
1147742,125021477
1147743,125021477
1147744,125021477
1147745,125021477
1147746,125021477
1147747,125021477
1147748,125021477
1147749,125021477
1147750,125021477
1147751,125021477
1147752,125021477
1147801,125021478
1147802,125021478
1147803,125021478
1147804,125021478
1147805,125021478
1147806,125021478
1147807,125021478
1147808,125021478
1147809,125021478
1147810,125021478
1147811,125021478
1147812,125021478
1147813,125021478
1147814,125021478
1147815,125021478
1147816,125021478
1147817,125021478
1147818,125021478
1147819,125021478
1147820,125021478
1147821,125021478
1147822,125021478
1147823,125021478
1147824,125021478
1147825,125021478
1147826,125021478
1147827,125021478
1147828,125021478
1147829,125021478
1147830,125021478
1147831,125021478
1147832,125021478
1147833,125021478
1147834,125021478
1147835,125021478
1147836,125021478
1147837,125021478
1147838,125021478
1147901,125031479
1147902,125031479
1147903,125031479
1147904,125031479
1147905,125031479
1147906,125031479
1147907,125031479
1147908,125031479
1147909,125031479
1147910,125031479
1147911,125031479
1147912,125031479
1147913,125031479
1147914,125031479
1147915,125031479
1147916,125031479
1147918,125031479
1147919,125031479
1147920,125031479
1147921,125031479
1147922,125031479
1147923,125031479
1147924,125031479
1147925,125031479
1147926,125031479
1147927,125031479
1147929,125031479
1147930,125031479
1147931,125031479
1147932,125031479
1147933,125031479
1147934,125031479
1147939,125031479
1147940,125031479
1147941,125031479
1147942,125031479
1147943,125031479
1148001,125031480
1148002,125031480
1148003,125031480
1148004,125031480
1148005,125031480
1148006,125031480
1148007,125031480
1148008,125031480
1148009,125031480
1148010,125031480
1148011,125031480
1148012,125031480
1148013,125031480
1148014,125031480
1148015,125031480
1148016,125031480
1148017,125031480
1148018,125031480
1148019,125031480
1148020,125031480
1148021,125031480
1148022,125031480
1148023,125031480
1148024,125031480
1148025,125031480
1148026,125031480
1148027,125031480
1148028,125031480
1148029,125031480
1148030,125031480
1148031,125031480
1148032,125031480
1148101,125031481
1148102,125031481
1148103,125031481
1148104,125031481
1148105,125031481
1148106,125031481
1148107,125031481
1148108,125031481
1148109,125031481
1148110,125031481
1148111,125031481
1148112,125031481
1148113,125031481
1148114,125031481
1148115,125031481
1148116,125031481
1148117,125031481
1148118,125031481
1148119,125031481
1148120,125031481
1148121,125031481
1148122,125031481
1148123,125031481
1148124,125031481
1148125,125031481
1148126,125031481
1148127,125031481
1148128,125031481
1148129,125031481
1148130,125031481
1148131,125031481
1148132,125031481
1148134,125031481
1148135,125031481
1148136,125031481
1148137,125031481
1148138,125031481
1148139,125031481
1148140,125031481
1148141,125031481
1148142,125031481
1148145,125031481
1148146,125031481
1148202,125031482
1148203,125031482
1148205,125031482
1148206,125031482
1148208,125031482
1148209,125031482
1148210,125031482
1148211,125031482
1148212,125031482
1148213,125031482
1148214,125031482
1148215,125031482
1148216,125031482
1148217,125031482
1148218,125031482
1148219,125031482
1148220,125031482
1148221,125031482
1148222,125031482
1148223,125031482
1148224,125031482
1148225,125031482
1148226,125031482
1148227,125031482
1148228,125031482
1148229,125031482
1148230,125031482
1148231,125031482
1148232,125031482
1148233,125031482
1148234,125031482
1148235,125031482
1148236,125031482
1148237,125031482
1148238,125031482
1148239,125031482
1148240,125031482
1148241,125031482
1148242,125031482
1148243,125031482
1148244,125031482
1148245,125031482
1148246,125031482
1148247,125031482
1148248,125031482
1148249,125031482
1148250,125031482
1148251,125031482
1148252,125031482
1148253,125031482
1148254,125031482
1148255,125031482
1148257,125031482
1148258,125031482
1148301,125031483
1148302,125031483
1148303,125031483
1148304,125031483
1148305,125031483
1148306,125031483
1148307,125031483
1148308,125031483
1148309,125031483
1148310,125031483
1148311,125031483
1148312,125031483
1148313,125031483
1148314,125031483
1148316,125031483
1148317,125031483
1148318,125031483
1148319,125031483
1148320,125031483
1148321,125031483
1148322,125031483
1148323,125031483
1148324,125031483
1148325,125031483
1148326,125031483
1148327,125031483
1148328,125031483
1148329,125031483
1148330,125031483
1148331,125031483
1148332,125031483
1148333,125031483
1148334,125031483
1148335,125031483
1148336,125031483
1148337,125031483
1148338,125031483
1148339,125031483
1148340,125031483
1148341,125031483
1148342,125031483
1148401,125031484
1148402,125031484
1148403,125031484
1148404,125031484
1148405,125031484
1148406,125031484
1148407,125031484
1148408,125031484
1148409,125031484
1148410,125031484
1148411,125031484
1148412,125031484
1148413,125031484
1148414,125031484
1148415,125031484
1148416,125031484
1148417,125031484
1148419,125031484
1148420,125031484
1148421,125031484
1148422,125031484
1148423,125031484
1148424,125031484
1148425,125031484
1148426,125031484
1148427,125031484
1148428,125031484
1148429,125031484
1148430,125031484
1148431,125031484
1148432,125031484
1148433,125031484
1148434,125031484
1148435,125031484
1148436,125031484
1148437,125031484
1148438,125031484
1148439,125031484
1148440,125031484
1148441,125031484
1148442,125031484
1148501,125031485
1148502,125031485
1148503,125031485
1148504,125031485
1148505,125031485
1148506,125031485
1148507,125031485
1148508,125031485
1148509,125031485
1148510,125031485
1148511,125031485
1148512,125031485
1148513,125031485
1148514,125031485
1148515,125031485
1148516,125031485
1148517,125031485
1148518,125031485
1148519,125031485
1148520,125031485
1148521,125031485
1148522,125031485
1148523,125031485
1148524,125031485
1148525,125031485
1148527,125031485
1148528,125031485
1148529,125031485
1148530,125031485
1148531,125031485
1148532,125031485
1148533,125031485
1148534,125031485
1148535,125031485
1148536,125031485
1148537,125031485
1148538,125031485
1148539,125031485
1148540,125031485
1148541,125031485
1148542,125031485
1148543,125031485
1148544,125031485
1148545,125031485
1148546,125031485
1148547,125031485
1148548,125031485
1148549,125031485
1148550,125031485
1148551,125031485
1148552,125031485
1148553,125031485
1148554,125031485
1148555,125031485
1148556,125031485
1148557,125031485
1148558,125031485
1148601,125031486
1148701,125031487
1148901,125041489
1148902,125041489
1148903,125041489
1148904,125041489
1148905,125041489
1148906,125041489
1148907,125041489
1148908,125041489
1148909,125041489
1148910,125041489
1148911,125041489
1148912,125041489
1148913,125041489
1148914,125041489
1148915,125041489
1148916,125041489
1148917,125041489
1148918,125041489
1148919,125041489
1148920,125041489
1148921,125041489
1148922,125041489
1148923,125041489
1148924,125041489
1148925,125041489
1148926,125041489
1148927,125041489
1148928,125041489
1148929,125041489
1148930,125041489
1148931,125041489
1148932,125041489
1148933,125041489
1148934,125041489
1148935,125041489
1148936,125041489
1148937,125041489
1148938,125041489
1148939,125041489
1148940,125041489
1148941,125041489
1148942,125041489
1148943,125041489
1148944,125041489
1148945,125041489
1148946,125041489
1148947,125041489
1148948,125041489
1148949,125041489
1148950,125041489
1149001,125041490
1149002,125041490
1149003,125041490
1149004,125041490
1149005,125041490
1149006,125041490
1149007,125041490
1149008,125041490
1149009,125041490
1149010,125041490
1149011,125041490
1149012,125041490
1149013,125041490
1149014,125041490
1149015,125041490
1149016,125041490
1149017,125041490
1149018,125041490
1149101,125041491
1149102,125041491
1149103,125041491
1149104,125041491
1149105,125041491
1149110,125041491
1149111,125041491
1149112,125041491
1149113,125041491
1149114,125041491
1149115,125041491
1149116,125041491
1149117,125041491
1149118,125041491
1149119,125041491
1149120,125041491
1149121,125041491
1149122,125041491
1149123,125041491
1149124,125041491
1149125,125041491
1149126,125041491
1149128,125041491
1149130,125041491
1149133,125041491
1149134,125041491
1149201,125041492
1149202,125041492
1149203,125041492
1149205,125041492
1149206,125041492
1149207,125041492
1149208,125041492
1149210,125041492
1149212,125041492
1149213,125041492
1149214,125041492
1149215,125041492
1149216,125041492
1149217,125041492
1149218,125041492
1149219,125041492
1149220,125041492
1149221,125041492
1149222,125041492
1149223,125041492
1149224,125041492
1149225,125041492
1149226,125041492
1149227,125041492
1149228,125041492
1149229,125041492
1149230,125041492
1149231,125041492
1149232,125041492
1149233,125041492
1149234,125041492
1149236,125041492
1149237,125041492
1149238,125041492
1149239,125041492
1149240,125041492
1149241,125041492
1149242,125041492
1149243,125041492
1149244,125041492
1149245,125041492
1149246,125041492
1149247,125041492
1149248,125041492
1149249,125041492
1149250,125041492
1149251,125041492
1149301,125041493
1149302,125041493
1149303,125041493
1149304,125041493
1149305,125041493
1149306,125041493
1149307,125041493
1149308,125041493
1149309,125041493
1149310,125041493
1149311,125041493
1149312,125041493
1149313,125041493
1149314,125041493
1149315,125041493
1149316,125041493
1149317,125041493
1149318,125041493
1149319,125041493
1149320,125041493
1149321,125041493
1149322,125041493
1149323,125041493
1149324,125041493
1149325,125041493
1149326,125041493
1149327,125041493
1149328,125041493
1149329,125041493
1149330,125041493
1149331,125041493
1149332,125041493
1149333,125041493
1149334,125041493
1149335,125041493
1149336,125041493
1149337,125041493
1149338,125041493
1149339,125041493
1149340,125041493
1149341,125041493
1149342,125041493
1149343,125041493
1149344,125041493
1149345,125041493
1149346,125041493
1149347,125041493
1149401,125041494
1149402,125041494
1149403,125041494
1149404,125041494
1149405,125041494
1149406,125041494
1149407,125041494
1149408,125041494
1149409,125041494
1149410,125041494
1149411,125041494
1149412,125041494
1149413,125041494
1149414,125041494
1149415,125041494
1149416,125041494
1149417,125041494
1149418,125041494
1149419,125041494
1149420,125041494
1149421,125041494
1149422,125041494
1149423,125041494
1149424,125041494
1149425,125041494
1149426,125041494
1149501,126011495
1149502,126011495
1149503,126011495
1149504,126011495
1149505,126011495
1149506,126011495
1149507,126011495
1149508,126011495
1149509,126011495
1149510,126011495
1149511,126011495
1149512,126011495
1149513,126011495
1149514,126011495
1149515,126011495
1149516,126011495
1149517,126011495
1149518,126011495
1149519,126011495
1149520,126011495
1149521,126011495
1149522,126011495
1149523,126011495
1149524,126011495
1149525,126011495
1149526,126011495
1149527,126011495
1149528,126011495
1149529,126011495
1149530,126011495
1149531,126011495
1149532,126011495
1149533,126011495
1149534,126011495
1149535,126011495
1149536,126011495
1149537,126011495
1149538,126011495
1149539,126011495
1149540,126011495
1149541,126011495
1149542,126011495
1149543,126011495
1149544,126011495
1149545,126011495
1149546,126011495
1149547,126011495
1149548,126011495
1149549,126011495
1149550,126011495
