SA2_MAINCODE_2016,Tot_P_M,Tot_P_F,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Category
121011399,-0.2300620918,0.2484530619,0.2126613028,0.3975595111,0.3280978066,-0.3317626486,-0.4061185173,-0.4436771321,-0.5541758261,-0.4531025799,-0.6399377091,-0.2532131599,0.0901404154,-0.1173876051,0.5997405591,0.7125855077,0.8108196226,0.4973483553,0.9767527823,0.8785753523,-0.1592514357,-0.2146894596,-0.2553751366,-0.5241940283,-0.3027562639,-0.509361137,-0.2133564045,-0.4778346383,-0.3193159586,-0.4433913484,-0.2229795976,-0.3382993511,0.0982437799,0.1652277398,0.1310070005,-0.1102337701,0.2959970899,0.165370617,-0.1230028256,-0.1454780875,-0.1449344241,-0.8174405501,-0.9365177383,-0.8749703139,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.8539099119,-0.9173059082,-0.8801049393,-0.7641025354,-0.6795119714,-0.7611422574,0.5239563816,1.0174598454,0.8431163,-0.3839808746,-0.3341945017,-0.3875298762,0.2377011354,0.5422160347,0.4081425742,-0.6560976237,-0.4363223591,-0.7823390799,0.2101410442,0.1089698336,0.1641209661,-0.2630979751,-0.2895621775,-0.3718752062,-0.318634031,-0.4599427239,-0.389099671,0.257362374,0.3663485195,0.307928343,0.7624043588,0.8838465615,0.8576936575,1.2347724621,1.4394619555,1.4349012993,-0.3418320476,-0.7319571571,-0.5332996835,-1.2027553364,-1.0597590129,-1.2261423118,-1.1170563229,-0.9909933714,-1.0272246991,-0.974272558,-1.0109601681,-1.0563411214,-0.142075787,-0.2876997632,-0.2271057617,0.0331344084,0.3313660658,0.2655781261,-0.128895481,-0.1574985478,-0.1410193774,-0.6010585161,0.5563720262,1.1092112931,0.5543108095,0.7650287843,0.4354230504,0.8422911361,-0.372852821,0
121011400,-0.0857877996,0.0980286933,-0.0114002546,0.3999300071,0.1705276079,0.2549036532,0.210746887,0.2039587383,0.6658657065,-0.3052950202,0.1092855203,-0.4124909432,-0.5002301424,-0.5230305117,-0.1660629096,-0.1823341624,-0.200196786,0.1641690414,0.5177040055,0.3917584988,-0.0246843808,0.2936972416,0.0248234298,-0.16810261,-0.0116991495,-0.1004491584,-0.0637292077,0.0679908538,-0.0492230065,-0.0180403891,0.1439578601,0.0778945768,0.2850178942,0.4868398751,0.4181206319,-0.0258880397,0.1034235625,0.0961374755,-0.0888351619,-0.0541798159,-0.1013664755,-0.7118603024,-0.8170980446,-0.7706768815,-0.8084957928,-0.7754565983,-0.9629557984,-0.0362800226,-0.6389360658,-0.4634676945,-0.7025705973,-0.813846876,-0.765223187,0.126626286,0.1312228222,0.1420845016,-0.0936710792,0.0487047452,-0.0333453965,0.4712441008,0.4716159098,0.5004905757,-0.387614006,-0.3667843742,-0.4108703484,0.053206317,0.1605275851,0.1263197959,0.8405373271,0.8610972044,0.8842383212,0.334649482,0.3201293412,0.286799807,1.3363582171,-0.1499470959,0.6937988065,0.2875287164,-0.0711932252,0.0947702573,0.1150144332,0.282278418,0.2079690108,1.0828539487,1.1462269447,1.1952005441,-0.1920138883,-0.7206217133,-0.3750567643,-1.1455290224,-0.9321491274,-1.1259170944,-0.8319206853,-0.9247985459,-0.8673975177,-0.8154635651,-1.0150014634,-0.9834997653,-0.1774511244,-0.4609455144,-0.3224451022,-0.0012088018,0.21011264,0.1688907681,-0.0755677006,-0.1033143224,-0.0849587948,0.010777601,1.4078664982,1.7999444087,0.8567124486,1.8461606414,-0.0559258964,1.4939992304,-0.1988076712,0
121011401,-0.2073943253,0.2260339496,0.4860474511,0.7413220955,0.6779758925,-1.0044620298,-0.9995613884,-1.1416708361,-1.5166285704,-0.8837004379,-1.4491145006,-0.5685435967,-0.2999260693,-0.5275729234,1.1870776876,1.3577315886,1.5624466025,1.3180150513,1.9532303041,2.0107825347,-0.1886079305,-0.4299927971,-0.3419105235,-0.7877680931,-0.4588096302,-0.7843998884,-0.2651162139,-0.6780704966,-0.4184643816,-0.9799991132,-0.8976328858,-0.9623299278,-0.8700732622,-0.8616164898,-0.8537150484,-0.1926491556,0.1713716811,0.0105267049,-0.0536914371,0.1180092946,-0.0418955596,-0.8303531474,-0.8423628599,-0.8310464684,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.8490684656,-0.8607267594,-0.8462999917,-0.7132405644,-0.7104063201,-0.753366721,0.4167364762,0.8896610491,0.7099862579,-0.1437413715,-0.1490248526,-0.1625730196,-0.0126336531,0.2308370719,0.1037634162,-0.7326296521,-0.6679278256,-0.9970097528,1.1152649353,0.5390102135,0.796935409,-0.9161381011,-0.9382772534,-1.0747639072,-1.45881432,-1.339472554,-1.499665344,-0.29750534,-0.1530561921,-0.2189618868,0.7785563986,1.2419443135,1.0449545483,1.4526847878,1.5688464947,1.6271630758,-0.4793618536,-1.0868021874,-0.7391245051,-1.34736379,-1.2141607153,-1.3881492814,-1.4293335598,-1.362291353,-1.342186727,-0.9099047941,-0.9631693654,-0.9790282519,-0.150532503,-0.402298068,-0.3024300428,-0.2258833244,0.0655223291,-0.0427100923,0.0596750202,0.625195976,0.1818577865,-0.6010585161,0.896969815,2.6182651699,1.1742341697,1.5707779986,0.9267719971,1.2434871595,-0.8949882705,0
121011402,-0.2262213633,0.2481278136,0.2074497521,0.1891902114,0.2227428157,0.947639744,1.196173055,1.0974183299,0.1771517096,0.0761230826,0.1528883185,-0.6888659625,-0.6648320692,-0.7738383172,-0.8681298482,-0.8170021536,-1.0084925819,0.0002531686,0.5708160485,0.2890182872,0.1526749946,0.7819748037,0.3239096825,-0.0041281164,0.0927321634,0.0563762027,-0.0654249069,0.178370969,-0.023456095,0.2821209342,0.1864445558,0.2297370264,0.7368728381,0.4819719318,0.5601595285,-0.1754010799,0.2341272379,0.0738870964,-0.0823237194,0.0176987827,-0.0826660004,-0.8943976479,-0.8818082027,-0.8802993106,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.9111671663,-0.8611952331,-0.8820821905,0.1745098737,0.2062572901,0.2069325483,-0.1987851107,0.0686041229,-0.0912039522,0.3734304574,0.4168671962,0.4176899707,-0.3527435921,-0.239016548,-0.3270219883,0.1776762879,0.4042068135,0.3857105785,1.3877476632,1.1155678432,1.294627189,1.041288124,1.3449142679,1.2104323963,0.6460563007,0.7242428344,0.7287299063,-0.0817643606,-0.1214846602,-0.1036869974,-0.3884612421,-0.4182814599,-0.4241861459,0.7305204805,0.8917739408,0.8677294187,-0.3210436652,-0.3842223446,-0.4150220611,-1.1284570148,-0.8649829423,-1.0825839092,-0.9497224469,-0.8677605486,-0.8888636615,-0.6145150588,-0.6597667456,-0.6871782932,-0.1522796092,-0.3268790714,-0.2543551808,0.0686748297,0.3116915697,0.2698718764,-0.1588858607,-0.2396105532,-0.1837704402,0.6226137181,1.8336137342,1.3687861582,1.5371161367,2.1579695598,-0.0559258964,2.1061527873,0.3233277784,0
121021403,-0.1043126472,0.1144891346,0.1640012963,-0.1018744496,0.0733538154,0.5909451766,0.9736579886,0.770501319,0.3945645069,0.153400307,0.3180126732,-0.1258357193,-0.3401965226,-0.2762805914,-0.636959384,-0.6369219418,-0.7588209149,0.0132384407,0.5928457809,0.3046842778,0.0711277273,0.5755941523,0.1926198471,0.5211869344,0.4714702924,0.6124827956,-0.0703296361,0.0366310704,-0.0639379511,-0.2974989223,-0.4571940866,-0.3844431441,-0.3329152623,-0.443677244,-0.4029929035,0.0139435659,0.1366870754,0.1513488421,-0.1197753015,-0.0931872666,-0.1390062337,-0.5165294932,-0.5161949789,-0.5070605607,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.3070493859,-0.5249777524,-0.5386137062,-0.5260984492,0.509041757,0.4270894407,0.5005390967,-0.3154370742,-0.1919359437,-0.2964128937,0.6121047247,0.6311431016,0.6596665858,-0.4441294075,-0.4811817462,-0.4993763091,0.4176938606,0.5293716188,0.6391605362,0.4234178064,0.3713216058,0.4458851122,0.7205523723,1.065427454,0.87736309,0.5628301302,0.6290741901,0.6371877025,0.0135822214,-0.0830172734,-0.0371447817,-0.2871992877,-0.0713363198,-0.193526049,0.3191213158,0.4069129602,0.3844647573,-0.0296825912,0.1219733707,-0.0021519025,-0.1577027739,-0.0702064396,-0.1319822703,-0.3196099442,-0.2870409562,-0.330637056,-0.7682995297,-0.9057735099,-0.9146176144,-0.1212957272,-0.444474406,-0.2641068918,0.3850755232,0.3888300634,0.4863988453,-0.1821025428,-0.4124214385,-0.239257832,0.2147229733,0.3860731318,0.273292236,0.7811120389,0.5173301109,-0.0559258964,0.8460582349,0.4973729282,0
121021404,-0.0038454201,0.0110755638,0.3265846254,0.0994628303,0.2882233286,0.6301547855,1.0011778535,0.8157715282,0.4795566229,0.3728580866,0.5277407636,-0.3966167391,-0.6648685228,-0.6076237142,-0.7563162273,-0.8420527209,-0.9499478404,0.1006916736,0.4193842282,0.3005299471,0.1565111588,0.8375471084,0.3474634516,0.4317613559,0.2766865278,0.4292233511,0.0282462205,0.3382975078,0.1077047526,-0.3026414042,-0.5055696556,-0.4113214743,-0.756142518,-0.7835982949,-0.799019408,0.0039815149,0.0192290471,0.0636523857,-0.0531840491,-0.0766778132,-0.0807416372,-0.5044294185,-0.4435073131,-0.4619565595,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.5330469503,-0.4748519735,-0.5045894021,0.8968511935,0.88527027,0.9513070671,-0.5989746793,-0.7568791594,-0.7596062797,1.0593214451,1.0169625318,1.1053726829,-0.78085912,-0.9478962754,-0.9307561734,0.5938766758,0.6170126057,0.818382368,0.8983967881,0.8552746739,0.9423451044,0.7041563675,1.2315576068,0.9485680553,0.6378202362,1.103364041,0.9240542101,-0.1897279296,-0.3530101575,-0.2585215014,-0.3304601628,-0.440481921,-0.4222381982,0.0515683136,0.0674487879,0.0566701815,0.0570156183,0.6003753575,0.1922401192,0.2975654006,0.2299038163,0.2814295292,-0.1314245002,-0.094122198,-0.154937684,-0.716731538,-0.9262240365,-0.8790128335,-0.1900747366,-0.5393626239,-0.3486966607,0.3659877946,0.3244307129,0.4394079448,-0.1819327694,-0.4359078047,-0.2450997914,0.4186683457,0.2924087399,0.2952901059,0.743311834,0.5552134374,-0.5472748431,0.7801340057,0.4973729282,0
121021406,-0.1792576412,0.1980107013,0.1195333157,-0.0202215597,0.0698478511,0.5240152302,0.7865113698,0.6446775504,0.6258684387,0.698481214,0.8732060323,-0.3133109891,-0.5382337653,-0.4989144812,-0.7463759842,-0.8337283721,-0.9458809085,0.0625937535,0.2872095628,0.1872641014,0.0670108149,0.6198568214,0.2005140834,-0.0814735161,0.1789374591,0.0766541479,-0.0295267356,0.3606506822,0.0579110518,0.6076071999,0.3608944105,0.4740359358,0.1848672615,0.0418124066,0.0736997414,-0.1307026708,0.225834746,0.1010714238,-0.0825637493,-0.1069922952,-0.1023027054,-0.7106314975,-0.629422441,-0.6551367854,-0.1776457342,-0.7754565983,0.3013108895,-0.6530810495,-0.6389360658,-0.8021024388,-0.6808750999,-0.6093991857,-0.6597047263,0.1787465965,0.3414123277,0.2849039587,-0.1360393654,-0.0148529299,-0.0944674178,0.3410812215,0.4519640126,0.4200601849,-0.2830446151,-0.2430015234,-0.2877982324,0.2653305868,0.5532295784,0.5523839783,0.8796096811,0.8373556462,0.9091457775,0.6406056108,0.945432073,0.7775088404,1.1231185666,1.8557527442,1.5976255154,0.1404428201,-0.018066155,0.0728587342,-0.3083512309,-0.3117798205,-0.3364933616,0.6144538879,0.6570633551,0.6797183148,-0.1796579785,0.0798665365,-0.1665118932,-0.6570520498,-0.398912964,-0.573894882,-0.5604594502,-0.4216778821,-0.5005213831,-0.8596292915,-0.8121886267,-0.8924668419,-0.1450172157,-0.2975976916,-0.2324127245,0.1533018928,0.2561540402,0.2798800258,-0.1600795124,-0.178894013,-0.1706046283,0.4186683457,0.5563720262,0.286490958,0.5543108095,0.8655653047,-0.0559258964,1.0532486695,0.4973729282,0
121031407,-0.2956021182,0.3214870707,-0.6811474977,-0.7560963677,-0.8001177654,0.5120274287,0.4440151215,0.4621719916,1.2151445925,0.694997647,1.1673938135,-0.1067281247,-0.0145309341,-0.0780772926,-0.6183076036,-0.613195285,-0.7337962101,-0.5106524883,-0.0627129243,-0.4404929774,0.0687934418,0.8710026551,0.2783698984,0.1532684587,0.1500075141,0.1966900561,-0.0822185303,0.129270247,-0.053601848,0.3685761385,0.2700027754,0.3246421811,0.9572166011,1.2363493821,1.1682689476,-0.18683997,0.3741189559,0.1603889082,-0.1133930981,-0.1652221186,-0.1440749695,-0.9025788918,-0.8677933437,-0.9096783493,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.9190998477,-0.8853296076,-0.9224063942,-0.7021107033,-0.5546152645,-0.6616628525,0.4980390808,1.0112678027,0.8209377708,-0.2824569651,-0.1723949596,-0.2461501197,0.1701925119,0.4600077774,0.3260952835,-0.3421502953,-0.0008811327,-0.2582197053,-0.2406033954,-0.132878688,-0.1652065903,0.5752816238,0.5669189585,0.5599614709,1.9444350766,1.9879926107,2.1117344828,0.8108655228,0.6352062818,0.7273910148,-0.0475107217,0.0644006084,0.0131673845,1.1369056452,1.3590615787,1.3403580931,-0.2973766935,-0.2250480839,-0.3620882345,-1.3707293369,-1.099729962,-1.3394335607,-0.834261132,-0.7737980525,-0.8053218379,-0.9453454829,-0.9387487323,-1.0049826953,-0.1672173169,-0.3682356206,-0.2813477957,0.0552080446,0.3857021591,0.3122204093,-0.1607647076,-0.1996639929,-0.1759913976,0.4186683457,1.4078664982,0.581262415,1.6127165465,1.1336626925,-0.0559258964,1.2981100922,0.3233277784,0
121031408,-0.2114676264,0.2280860344,-0.2946007123,-0.3932584899,-0.380808412,0.9093133613,0.9843135072,0.9776740237,0.756198475,0.2970609409,0.6067125393,-0.2352153673,-0.2522541664,-0.2953688614,-0.6814009456,-0.6557516556,-0.7952550062,-0.2959014127,0.1464045369,-0.1585284761,0.0790881502,0.7092151877,0.2393155762,0.0184674559,0.0216497032,0.0279502703,-0.061384701,0.2004149377,-0.0169333806,0.3243474349,0.243364422,0.2798576096,0.280860665,0.6087137884,0.4899995425,-0.1203964427,0.2597935693,0.1313313088,-0.1050817756,-0.1069794775,-0.1248469256,-0.8919555988,-0.8983693466,-0.8994639073,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.9087993116,-0.8993625849,-0.9072891617,-0.079035785,-0.0172081788,-0.0461232426,0.0550659838,0.3369160445,0.2052890181,0.171658699,0.2347839603,0.2133949514,-0.1617661135,-0.0361499062,-0.1130344736,0.0488856149,0.254166147,0.1912325737,0.6124354599,0.2343007983,0.4412082028,1.0121531935,1.1134455064,1.0825339196,1.3535537842,1.1590326733,1.3706398755,0.6591671062,0.2931095034,0.4674101734,-0.0639141167,-0.1685386475,-0.1203262175,1.0596363959,1.1738482858,1.1980498601,-0.3408935206,-0.1285141015,-0.3624094884,-1.3241524113,-1.0803348084,-1.3018424739,-0.8513881416,-0.9553776254,-0.8890767487,-0.9832645422,-1.0129113004,-1.0708899606,-0.1807464141,-0.3729085646,-0.3002585662,0.1564079181,0.3755667937,0.3607235578,-0.1713646193,-0.3125199637,-0.2083915813,0.4186683457,1.4078664982,1.0916129972,1.3859153172,1.8345042333,-0.0559258964,1.9234484949,0.4973729282,0
121031409,-0.3800877926,0.4096829547,-0.2158335163,-0.229231703,-0.2401279778,0.7513804371,1.5953550685,1.1731028177,0.5237875681,0.9261249095,0.9886274325,-0.3207496175,-0.2649817675,-0.3625745896,-0.8230331148,-0.8691114734,-1.0106405088,-0.3717406258,0.1595835609,-0.2181986345,0.179982453,1.0721755671,0.4409228119,0.027875173,-0.0033010129,0.028121229,-0.0529559047,0.0714679754,-0.0393385279,0.0448699048,-0.1437920221,-0.0681676665,0.2644461646,0.0640590038,0.1287826144,-0.3053021577,0.4113632577,0.0912898813,-0.0981356702,-0.0062303167,-0.0992543542,-0.8736553562,-0.9006637806,-0.9132547207,-0.0935809726,-0.7754565983,-0.5331338005,-0.6530810495,-0.6389360658,-0.8021024388,-0.8689101876,-0.9171302756,-0.9036532329,-0.1503282902,0.1307390402,-0.0020017271,0.0283362761,0.3413350955,0.1904089914,0.2168096042,0.4150579573,0.3372592513,-0.2545556495,-0.106001593,-0.2057185322,-0.0429618562,0.462180213,0.2698212729,1.2572121073,1.0941825281,1.1867224319,0.8439705374,1.7711268964,1.2929000643,1.107680051,2.3425228297,1.8315082957,0.5027379335,0.470146776,0.5109673208,-0.3053644442,-0.2404709315,-0.2742195305,0.9898360915,1.1713621971,1.1580198853,-0.3960164205,-0.1429631954,-0.4270381026,-1.2488162958,-1.0296595746,-1.2330801883,-0.8864186136,-0.8076045069,-0.8261352412,-1.0614975869,-1.0025999684,-1.1132003061,-0.1925499417,-0.4634021237,-0.3232259223,0.0513237961,0.6357944905,0.4689234003,-0.1839009107,-0.3456511245,-0.226223692,0.4186683457,1.4470352439,1.0696151273,1.7714774071,1.9612676721,-0.0559258964,2.3943358464,0.671418078,0
121031410,-0.3194093756,0.3460152228,-0.1983364772,-0.1728747616,-0.2179002431,0.7201869693,0.8889112572,0.8075203723,0.3887229274,0.2418206888,0.4031190417,-0.579613022,-0.5414300889,-0.6562099591,-0.8658136561,-0.8600782239,-1.0370948571,-0.2233646091,0.170319277,-0.0918575372,0.0543177945,0.6331586477,0.1894733675,-0.1321528826,0.1852026181,0.0321872011,-0.019984588,0.7446923289,0.1469617922,1.4794395703,1.1606559729,1.32441199,1.2170378849,0.5621660984,0.7853333241,-0.1733065128,0.3760659095,0.1737349001,-0.1364521532,-0.0900467869,-0.1509526878,-0.8569692037,-0.9113197608,-0.8972361423,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,0.5557971104,-0.0643194583,-0.874875873,-0.9098411604,-0.9162845377,-0.5996036381,-0.4217560148,-0.5362869027,0.4361828763,0.893660484,0.7261359557,0.202346458,0.3566563955,0.296535536,-0.2074158878,-0.0854991752,-0.1664203077,-0.0779476715,0.2535784624,0.1021097421,0.7526138356,0.7490582736,0.8060983843,0.8052240082,1.0308196042,0.9197236064,0.9160550522,1.1110378672,1.0857762231,0.166237307,0.0599255381,0.0899606932,-0.4253473422,-0.3728803041,-0.4174832195,0.9382827618,1.0403553982,1.0579052092,-0.2677929373,0.2753058632,-0.1900308315,-1.1645651983,-0.7524021127,-1.0428704396,-0.9499353948,-0.5275435083,-0.7238120253,-0.9317495222,-0.9774798403,-1.0283001212,-0.1768727455,-0.4357834627,-0.3148177738,0.1899246886,0.575699325,0.5031645952,-0.190947644,-0.4044219857,-0.2451376171,0.8265590905,1.4078664982,0.8012411142,1.9907185955,1.2837389476,-0.5472748431,1.5128347245,0.4973729282,0
121031411,-0.3603991069,0.3832679013,-0.5567208972,-0.6964521484,-0.6815810778,0.6632185917,0.6218255732,0.6533587755,0.5241195568,0.2463860625,0.4589941152,-0.5408648862,-0.6256935624,-0.676139054,-0.9694689708,-1.0026942887,-1.1834928885,-0.4897083387,-0.2316976674,-0.507079349,0.0433066595,0.641318536,0.1847606719,-0.1336290645,-0.0276087619,-0.0984778032,-0.0021312602,0.7074932692,0.1638453144,1.855326213,1.810160809,1.8695176849,3.2997095303,3.2069562689,3.2872699055,-0.3028769082,0.3572555027,0.0546674755,-0.0834529718,0.0778701766,-0.0729085386,-0.8950939001,-0.9004166419,-0.9047758275,-0.8084957928,-0.1952089492,-0.3550002933,-0.6530810495,-0.6389360658,-0.8021024388,-0.8867843101,-0.9106649783,-0.8925244065,-0.0167664013,0.205447845,0.1095345791,-0.1103022599,0.0933563882,-0.0231846943,0.4082280241,0.6136038935,0.5447225668,-0.4329834502,-0.4452287551,-0.4763955054,0.0350599628,0.4792820374,0.3360082034,0.1550614227,0.0973256772,0.1641024464,0.7301780293,0.7825559671,0.7488727997,0.9359896261,1.0434795671,1.0505656217,0.1592385047,-0.0533402627,0.0384473814,-0.3836438839,-0.3944123761,-0.39076629,0.8220519666,0.9273752314,0.9363990499,-0.2473939108,0.3686508528,-0.1438445055,-1.0773661809,-0.5687499915,-0.8965883056,-0.635163173,-0.5307947904,-0.5954243615,-0.9917305124,-1.0435572851,-1.1027068578,-0.1803370966,-0.4569874854,-0.3180811261,-0.0821880305,0.2881884647,0.1774093595,-0.1529926211,-0.0829411906,-0.1445542804,1.2344498352,1.4078664982,0.7044504865,1.2347144976,1.4367293047,-0.5472748431,1.3565001238,0.1492826285,0
121031412,-0.2465966512,0.2667365017,-0.6173092717,-0.8355030611,-0.816261999,0.600280027,0.6611433498,0.6283286318,1.8521121143,0.9080525793,1.6587314683,-0.2916111663,-0.0076544474,-0.2122538662,-0.8663544764,-0.8585520069,-1.0346738498,-0.6311948815,-0.5394908912,-0.7713343261,0.1049694267,0.9501174923,0.3324439159,0.1483976523,0.2579312988,0.2516559951,-0.0137624139,0.2927898029,0.0541394246,0.5728592198,0.773994222,0.7160997094,1.3851928656,0.8418870915,1.0731301644,-0.1617515792,0.2970535109,0.1245131504,-0.0982100235,-0.1142644363,-0.1190135025,-0.7910544201,-0.7614786964,-0.7789048189,-0.1526947924,-0.1482708241,-0.4372494586,-0.6530810495,0.1834652282,-0.2942453792,-0.763564975,-0.7622852547,-0.7516812048,-0.0306463263,0.1243633006,0.0576851962,-0.0511982134,0.1691525726,0.053609534,0.4054214577,0.5596307491,0.5130841566,-0.3971275567,-0.3880528375,-0.4274846448,0.0521615981,0.3947738406,0.2891352739,0.087367268,-0.1462109802,0.0092553674,0.6947201813,0.7579120295,0.715179238,2.354880029,2.0920126723,2.389628701,0.4126102653,0.5853309617,0.5138790532,-0.4098918371,-0.3119828221,-0.3768991105,0.8898157133,0.9980038467,1.0101819787,-0.2530236127,0.2914616941,-0.1667682442,-1.0299302634,-0.7312802376,-0.9586510201,-0.6210956435,-0.6140088826,-0.6224293926,-1.0055283919,-0.9846615814,-1.0683570223,-0.1883024907,-0.4407144064,-0.3282801611,-0.1024963663,0.1315949924,0.060630425,-0.0609697218,0.1662334875,-0.0161009337,0.8265590905,1.4078664982,0.8760338719,1.3254349893,1.8228478251,-0.5472748431,2.0176259652,0.4973729282,0
121041413,-0.5606630691,0.6026357234,0.1951683815,0.4171336245,0.319823288,-0.7075633595,-0.6102166277,-0.7735856153,-1.1829755102,-0.886521579,-1.3009141022,-0.8782260212,-0.7777081292,-0.9671373071,0.218247523,0.6172386652,0.5208918863,0.4532019205,1.3859151456,1.0664424119,-0.1096836541,0.1747149364,-0.0955355026,-0.201617555,0.3076340664,0.0716058031,0.0408526843,0.8125706994,0.2185771069,-0.2831855748,0.086040874,-0.0808628515,-0.4978503061,-0.3352153047,-0.3849479502,-0.5415770781,0.5624075993,0.0082048157,-0.0558334079,0.1305410513,-0.0407045762,-0.8290780335,-0.9125868271,-0.8711863973,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.8098727874,-0.9098014511,-0.8724577799,-0.3641545899,0.1221518496,-0.1144790597,-0.0765090005,0.2594029212,0.0795420606,0.3219349706,0.7242640938,0.5618959324,-0.5389935019,-0.5049081126,-0.5713650825,-0.5737218929,0.161864855,-0.3089622141,0.2319091829,0.3193218667,0.2925932389,-0.6374942884,-0.5382313217,-0.7078341752,-1.1619156222,-1.3234306806,-1.3208635337,-0.4884539032,-0.3368042993,-0.4286438375,0.2335305235,0.6795502828,0.4861794486,1.1135104713,1.7243561866,1.5216314297,-0.4609512927,-0.3351278211,-0.5351315437,-1.2872800309,-0.9973769837,-1.2384452127,-1.3223834284,-1.373154568,-1.3345921371,-1.136169475,-1.251559573,-1.2737168089,-0.2059393002,-0.5176072502,-0.362500082,-0.5126185463,0.4634778762,0.0592086609,-0.1023319969,-0.0794422111,-0.1013171655,0.2147229733,0.8560980804,2.6710600577,1.1666741288,1.956896519,0.4354230504,1.2171174678,-0.8949882705,0
