Origin,Destination,Time (min)
1110829,1110834,2.061666667
1110830,1110819,4.685
1110830,1110820,2.001666667
1110830,1110825,3.64
1110830,1110826,10.0
1110830,1110831,3.406666667
1110830,1110832,1.66
1110831,1110815,3.7566666669999997
1110831,1110816,4.17
1110831,1110819,4.3383333330000005
1110831,1110830,2.855
1110831,1110832,2.135
1110832,1110815,3.0716666669999997
1110832,1110820,1.615
1110832,1110821,1.401666667
1110832,1110830,1.6666666669999999
1110832,1110831,2.2766666669999998
1110832,1110833,3.038333333
1110833,1110808,3.1383333330000003
1110833,1110814,5.216666667
1110833,1110815,5.511666667
1110833,1110821,3.42
1110833,1110826,11.90166667
1110833,1110829,2.03
1110833,1110832,3.183333333
1110833,1110834,2.375
1110833,1110845,4.295
1110834,1110807,2.5233333330000005
1110834,1110808,1.901666667
1110834,1110827,3.6383333330000003
1110834,1110829,1.543333333
1110834,1110833,2.4533333330000002
1110834,1110835,2.143333333
1110834,1110845,2.521666667
1110835,1110807,2.113333333
1110835,1110827,4.486666667
1110835,1110834,2.21
1110836,1110803,11.08333333
1110836,1110837,1.95
1110836,1110853,2.0333333330000003
1110837,1110801,4.21
1110837,1110803,14.465
1110837,1110806,5.891666667000001
1110837,1110813,4.846666667
1110837,1110836,2.7850000000000006
1110837,1110844,3.093333333
1110837,1110845,3.7233333330000002
1110838,1110810,2.04
1110838,1110826,13.31166667
1110838,1110827,6.381666667
1110838,1110839,1.065
1110839,1110826,13.57166667
1110839,1110827,6.641666667000001
1110839,1110838,1.065
1110839,1110840,1.066666667
1110840,1110826,12.48833333
1110840,1110827,6.7066666669999995
1110840,1110839,1.066666667
1110840,1110841,1.813333333
1110841,1110823,2.69
1110841,1110826,13.31833333
1110841,1110827,7.536666667
1110841,1110840,1.813333333
1110842,1110847,3.0783333330000002
1110842,1110917,8.716666667
1110843,1110827,8.83
1110843,1110844,2.088333333
1110843,1110845,3.89
1110843,1110852,3.5466666669999998
1110844,1110837,3.0733333330000003
1110844,1110843,1.98
1110844,1110845,2.1983333330000003
1110844,1110852,2.313333333
1110844,1110853,2.0333333330000003
1110845,1110801,1.7816666669999999
1110845,1110814,3.3283333330000002
1110845,1110827,4.94
1110845,1110833,4.758333333
1110845,1110834,2.455
1110845,1110837,3.271666667
1110845,1110843,4.028333333
1110845,1110844,2.336666667
1110847,1110827,11.1
1110847,1110842,3.146666667
1110847,1110848,3.085
1110847,1110917,6.276666667000001
1110848,1110827,10.92
1110848,1110847,3.325
1110848,1110849,2.3233333330000003
1110849,1110827,9.525
1110849,1110848,2.2233333330000002
1110849,1110851,1.198333333
1110850,1110803,14.55333333
1110850,1110827,8.751666667
1110850,1110851,1.4233333330000002
1110850,1110852,4.01
1110850,1110853,2.165
1110851,1110803,14.12833333
1110851,1110827,8.326666667000001
1110851,1110849,1.251666667
1110851,1110850,1.47
1110852,1110827,8.643333333
1110852,1110843,3.5466666669999998
1110852,1110844,2.121666667
1110852,1110850,3.6516666669999998
1110852,1110853,3.015
1110853,1110803,11.62
1110853,1110836,2.0333333330000003
1110853,1110844,2.175
1110853,1110850,2.358333333
1110853,1110852,3.458333333
1110901,1110902,3.14
1110901,1110911,2.87
1110901,1110917,8.026666667
1110902,1110901,3.156666667
1110902,1110911,4.7866666669999995
1110902,1110916,38.23166667
1110902,1110917,9.471666667000001
1110903,1110923,4.11
1110904,1110923,5.425
1110905,1110906,17.775
1110905,1110913,5.804999999999999
1110905,1110914,3.6483333330000005
1110906,1110905,8.566666667
1110906,1110912,6.698333333
1110906,1110913,12.43666667
1110906,1110914,10.28
1110906,1111113,7.796666667
1110906,1111142,25.23666667
1110906,1122103,10.78333333
1110906,1122120,26.86
1110906,1122316,22.55166667
1110906,1122624,11.545
1110906,1122631,17.25166667
1110907,1110908,1.55
1110907,1110918,15.55666667
1110907,1110919,18.35833333
1110908,1110907,1.5416666669999999
1110908,1110917,6.428333332999999
1110908,1110918,17.09833333
1110908,1110919,19.9
1110909,1110910,1.89
1110909,1110919,24.08333333
1110910,1110909,2.423333333
1110910,1110917,5.58
1110910,1110919,23.68666667
1110911,1110901,3.39
1110911,1110902,5.4
1110911,1110916,37.61
1110911,1110917,10.28666667
1110911,1110919,27.41833333
1110912,1110906,6.803333332999999
1110912,1111113,7.901666667000001
1110912,1111145,9.726666667
1110912,1111404,11.96
1110912,1111406,10.00833333
1110912,1111525,9.663333332999999
1110912,1111813,12.13166667
1110912,1122309,5.7416666670000005
1110912,1122314,10.42
1110912,1122316,19.49833333
1110913,1110826,20.25333333
1110913,1110905,16.15333333
1110913,1110906,16.01333333
1110913,1110914,17.866666670000004
1110913,1110915,18.00666667
1110913,1110923,9.745
1110913,1111142,22.32833333
1110914,1110905,3.4483333330000003
1110914,1110906,17.81333333
1110914,1110913,5.8433333329999995
1110914,1110915,7.073333333
1110914,1121826,22.39166667
1110914,1122120,26.82333333
1110915,1110913,10.38166667
1110915,1110914,7.16
1110915,1110916,47.37833333
1110915,1110923,12.35333333
1110915,1121826,29.55166667
1110916,1110902,31.98333333
1110916,1110911,30.85833333
1110916,1110915,41.18
1110916,1110917,33.105
1110916,1110919,49.26166667
1110916,1110922,79.73166667
1110916,1110923,43.39333333
1110916,1121825,72.12166667
1110916,1121826,70.73166667
1110917,1110707,27.49
1110917,1110803,20.605
1110917,1110827,14.80333333
1110917,1110842,8.705
1110917,1110847,6.086666667
1110917,1110901,8.55
1110917,1110902,9.868333332999999
1110917,1110908,6.425
1110917,1110910,5.58
1110917,1110911,10.18
1110917,1110916,39.36666667
1110917,1110918,22.50333333
1110917,1110919,25.305
1110917,1110923,19.32833333
1110918,1110707,44.93333333
1110918,1110907,15.35666667
1110918,1110908,16.90666667
1110918,1110917,22.25666667
1110918,1110919,31.79666667
1110918,1110920,28.01666667
1110918,1111302,58.04
1110918,1111304,124.1516667
1110919,1110907,17.85666667
1110919,1110908,19.40666667
1110919,1110909,23.57166667
1110919,1110910,23.22666667
1110919,1110911,26.44666667
1110919,1110916,55.146666669999995
1110919,1110917,24.75666667
1110919,1110918,31.39166667
1110919,1110920,37.745
1110919,1110922,64.66333333
1110920,1110918,28.10833333
1110920,1110919,38.33
1110920,1110921,33.99
1110920,1110922,40.84166667
1110920,1111304,109.49833329999998
1110921,1110920,33.67833333
1110921,1110922,41.85833333
1110921,1111304,129.81333329999998
1110921,1129903,148.96333330000002
1110921,1129908,68.59833333
1110922,1103007,51.79333333
1110922,1103008,55.73166667
1110922,1104905,64.09333333
1110922,1110916,85.92666667
1110922,1110919,65.07666667
1110922,1110920,40.57166667
1110922,1110921,41.85166667
1110922,1129908,73.51333333
1110923,1110826,19.795
1110923,1110827,6.778333333
1110923,1110903,4.4183333330000005
1110923,1110904,5.356666667
1110923,1110913,9.585
1110923,1110915,12.06333333
1110923,1110916,49.41166667
1110923,1110917,19.905000000000005
1111001,1111024,5.9683333329999995
1111001,1111025,10.22833333
1111001,1111026,4.965
1111002,1111003,3.333333333
1111002,1111021,8.83
1111002,1111024,4.435
1111002,1112311,15.465
1111003,1111002,3.605
1111003,1111021,8.303333333
1111003,1111024,6.678333332999999
1111003,1111025,11.25166667
1111004,1111005,7.505
1111004,1111009,3.7233333330000002
1111004,1111010,2.093333333
1111004,1111018,10.05666667
1111005,1111004,7.225
1111005,1111006,6.066666667000001
1111005,1111007,5.01
1111005,1111009,4.993333333
1111005,1111018,13.67333333
1111006,1111005,6.498333333
1111006,1111007,4.49
1111006,1111018,15.055
1111006,1111019,43.20333333
1111007,1111005,5.078333333
1111007,1111006,4.596666667
1111007,1111008,4.076666667
1111007,1111009,4.94
1111007,1111019,41.78333333
1111008,1111007,3.856666667
1111008,1111010,1.618333333
1111008,1111015,9.295
1111008,1111018,10.234999999999998
1111008,1111019,42.32333333
1111009,1111004,3.69
1111009,1111005,5.038333333
1111009,1111007,4.393333333
1111009,1111010,1.521666667
1111010,1111004,2.168333333
1111010,1111008,1.5383333330000002
1111010,1111009,1.63
1111010,1111018,8.616666667
1111011,1111012,26.14833333
1111011,1111013,27.23333333
1111011,1111023,13.609999999999998
1111011,1111027,19.27166667
1111011,1111314,69.39666667
1111011,1111616,21.25333333
1111011,1111707,34.39
1111011,1112301,28.855
1111011,1112302,18.36
1111012,1111011,24.66
1111012,1111020,18.63
1111012,1111024,36.17166667
1111012,1111026,25.185
1111012,1111027,15.890000000000002
1111012,1112301,32.78
1111013,1111011,25.615
1111013,1111014,11.67666667
1111013,1111020,20.72333333
1111013,1111027,9.753333332999999
1111013,1111314,51.35666667
1111013,1111315,21.33
1111014,1111013,11.45666667
1111014,1111016,54.375
1111014,1111018,16.945
1111014,1111020,24.76166667
1111014,1111022,2.4666666669999997
1111014,1111315,12.351666670000002
1111015,1111008,9.431666667
1111015,1111017,70.315
1111015,1111018,19.66666667
1111015,1111019,46.64
1111015,1115103,43.485
1111016,1111014,58.52333333
1111016,1111017,84.52166667
1111016,1111018,63.603333330000005
1111016,1111310,173.06
1111016,1111311,100.24500000000002
1111016,1111315,68.17666667
1111016,1116715,275.47333330000004
1111017,1111015,69.735
1111017,1111016,89.91666667
1111017,1111018,64.95666667
1111017,1115103,105.71333329999999
1111017,1116715,262.215
1111018,1111004,10.10666667
1111018,1111005,13.96833333
1111018,1111006,14.91333333
1111018,1111008,10.095
1111018,1111010,8.556666667
1111018,1111014,17.515
1111018,1111015,19.39
1111018,1111016,60.03666667
1111018,1111017,65.255
1111018,1111019,50.67333333
1111018,1111020,21.72833333
1111019,1111006,44.17
1111019,1111007,43.11333333
1111019,1111008,38.885
1111019,1111015,46.545
1111019,1111018,49.12
1111019,1111020,41.505
1111019,1111021,38.723333329999996
1111019,1111025,37.825
1111019,1111026,44.47166667
1111019,1115103,82.52333333
1111019,1115110,76.70666667
1111019,1115114,45.79333333
1111020,1111012,18.435
1111020,1111013,20.56
1111020,1111014,24.925
1111020,1111018,22.33833333
1111020,1111019,41.08
1111020,1111026,6.554999999999999
1111020,1111027,12.59833333
1111021,1111002,10.29
1111021,1111003,9.35
1111021,1111019,39.965
1111021,1111025,17.42
1111021,1112311,16.675
1111021,1112510,26.81333333
1111021,1115114,12.385
1111022,1111014,2.52
1111023,1111011,11.78833333
1111024,1111001,5.998333333
1111024,1111002,4.554999999999999
1111024,1111003,6.679999999999999
1111024,1111012,36.05
1111024,1111025,14.12166667
1111024,1111026,10.96333333
1111024,1112301,35.48166667
1111024,1112311,14.215
1111024,1112312,2.655
1111025,1111001,10.34166667
1111025,1111003,10.71833333
1111025,1111019,45.715
1111025,1111021,15.23
1111025,1111024,13.00166667
1111025,1111026,15.30666667
1111026,1111001,5.018333333
1111026,1111012,25.08666667
1111026,1111019,44.59
1111026,1111020,6.651666667000001
1111026,1111024,10.98666667
1111026,1111025,7.03
1111027,1111011,17.60333333
1111027,1111012,15.90666667
1111027,1111013,9.636666667000002
1111027,1111020,12.71166667
1111101,1111124,4.636666667
1111101,1111140,3.9649999999999994
1111101,1111141,6.605
1111101,1111142,13.32
1111101,1111143,2.54
1111102,1111111,3.541666667
1111102,1111112,8.265
1111102,1111134,2.653333333
1111102,1111135,1.86
1111103,1111111,1.655
1111103,1111112,10.32
1111104,1111105,4.386666667
1111104,1111112,8.343333333
1111104,1111116,5.9183333330000005
1111104,1111121,2.38
1111104,1111128,3.646666667
1111104,1111132,3.218333333
1111104,1111133,3.93
1111104,1111135,2.981666667
1111104,1111144,3.8216666669999997
1111104,1111147,8.515
1111105,1111104,3.8233333330000003
1111105,1111106,1.3566666669999998
1111105,1111108,2.708333333
1111105,1111116,4.736666667
1111105,1111133,1.463333333
1111106,1111105,1.405
1111106,1111108,1.351666667
1111106,1111109,1.848333333
1111106,1111115,3.1783333330000003
1111106,1111116,3.38
1111107,1111108,1.388333333
1111107,1111110,2.165
1111107,1111131,1.77
1111107,1111132,2.441666667
1111107,1111133,3.86
1111108,1111105,2.483333333
1111108,1111106,1.45
1111108,1111107,1.74
1111108,1111109,1.4883333330000001
1111108,1111110,2.7033333330000002
1111108,1111133,1.565
1111109,1111106,1.82
1111109,1111108,1.333333333
1111109,1111110,1.7966666669999998
1111109,1111115,2.595
1111110,1111107,2.646666667
1111110,1111108,2.8283333330000002
1111110,1111109,2.186666667
1111110,1111114,3.1600000000000006
1111110,1111115,2.415
1111110,1111130,3.031666667
1111111,1111102,2.605
1111111,1111103,1.976666667
1111111,1111112,8.665
1111111,1111134,1.6699999999999997
1111111,1111136,2.46
1111111,1111143,4.366666667
1111112,1111102,8.338333333
1111112,1111103,11.35
1111112,1111104,7.678333332999999
1111112,1111111,9.373333333
1111112,1111135,7.071666667000001
1111112,1111141,5.74
1111112,1111143,12.59833333
1111112,1111147,11.68333333
1111113,1110906,8.155
1111113,1110912,7.85
1111113,1111114,2.9866666669999997
1111113,1111129,5.321666667
1111113,1111130,4.478333333
1111113,1111145,9.57
1111114,1111110,2.903333333
1111114,1111113,3.211666667
1111114,1111115,2.096666667
1111115,1111106,4.016666667
1111115,1111109,3.5
1111115,1111110,3.031666667
1111115,1111114,3.028333333
1111116,1111104,6.0
1111116,1111105,4.511666667
1111116,1111106,4.34
1111116,1111142,18.08833333
1111116,1111144,4.163333333
1111117,1111118,1.4
1111117,1111138,1.271666667
1111117,1111145,3.7733333330000005
1111118,1111117,1.7583333330000002
1111118,1111119,1.851666667
1111118,1111138,1.45
1111118,1111145,3.103333333
1111119,1111118,1.9066666669999999
1111119,1111138,1.733333333
1111119,1111145,3.356666667
1111121,1111104,2.06
1111121,1111134,1.4333333330000002
1111121,1111135,1.135
1111121,1111144,1.85
1111122,1111123,2.005
1111122,1111124,3.488333333
1111122,1111125,2.75
1111122,1111140,1.908333333
1111122,1111142,12.05
1111123,1111122,1.763333333
1111123,1111140,3.005
1111124,1111101,4.976666667
1111124,1111122,3.593333333
1111124,1111140,3.856666667
1111124,1111142,10.14166667
1111125,1110826,13.795
1111125,1111122,2.733333333
1111125,1111142,14.78333333
1111126,1111127,2.1116666669999997
1111126,1111129,4.3
1111126,1111145,7.31
1111127,1111126,2.606666667
1111127,1111128,2.376666667
1111127,1111129,3.1966666669999997
1111127,1111131,2.281666667
1111127,1111147,11.49
1111128,1111104,2.8516666669999995
1111128,1111127,2.24
1111128,1111131,2.18
1111128,1111132,1.6133333330000001
1111128,1111147,9.901666667
1111129,1111113,4.2066666669999995
1111129,1111126,4.563333333
1111129,1111127,3.265
1111129,1111130,1.665
1111129,1111131,2.358333333
1111129,1111145,7.013333332999999
1111130,1111110,2.5233333330000005
1111130,1111113,3.738333333
1111130,1111129,2.306666667
1111130,1111131,2.081666667
1111131,1111107,1.6
1111131,1111127,2.82
1111131,1111128,2.183333333
1111131,1111129,2.355
1111131,1111130,1.9166666669999999
1111131,1111132,1.9550000000000003
1111132,1111104,2.278333333
1111132,1111107,1.88
1111132,1111128,1.668333333
1111132,1111131,1.8
1111132,1111133,1.785
1111133,1111104,3.22
1111133,1111105,1.7783333330000002
1111133,1111107,2.235
1111133,1111108,1.775
1111133,1111132,1.84
1111134,1111102,2.201666667
1111134,1111111,2.045
1111134,1111121,1.34
1111134,1111136,1.771666667
1111134,1111144,1.8266666669999998
1111135,1111102,1.861666667
1111135,1111104,2.246666667
1111135,1111112,6.893333332999999
1111135,1111121,1.1966666670000001
1111136,1111111,3.643333333
1111136,1111134,1.831666667
1111136,1111142,13.57
1111136,1111143,1.9066666669999999
1111136,1111144,2.2733333330000005
1111138,1111117,1.1683333329999999
1111138,1111118,1.153333333
1111138,1111119,1.601666667
1111138,1111145,2.258333333
1111140,1111101,4.45
1111140,1111122,2.233333333
1111140,1111123,2.71
1111140,1111124,3.97
1111140,1111141,2.64
1111141,1111101,7.74
1111141,1111112,5.533333333
1111141,1111140,3.115
1111141,1111147,14.285
1111142,1110826,24.23166667
1111142,1110906,26.030000000000005
1111142,1110913,23.815
1111142,1111101,13.49666667
1111142,1111116,17.67833333
1111142,1111122,11.99166667
1111142,1111124,9.868333332999999
1111142,1111125,14.74166667
1111142,1111136,13.48333333
1111142,1111143,12.615
1111143,1111101,2.853333333
1111143,1111111,4.613333333
1111143,1111112,11.46
1111143,1111136,1.956666667
1111143,1111142,12.64166667
1111144,1111104,4.078333333
1111144,1111116,4.1216666669999995
1111144,1111121,1.5516666669999999
1111144,1111134,1.7016666669999998
1111144,1111136,1.9233333330000002
1111145,1110912,9.493333332999999
1111145,1111113,9.745
1111145,1111117,4.2
1111145,1111118,3.1183333330000003
1111145,1111119,3.4266666669999997
1111145,1111126,8.045
1111145,1111129,7.375
1111145,1111138,2.688333333
1111145,1111147,13.32833333
1111145,1111406,14.14333333
1111147,1110708,57.11
1111147,1110826,24.74
1111147,1111104,7.24
1111147,1111112,11.13333333
1111147,1111127,11.04333333
1111147,1111128,9.345
1111147,1111141,15.13833333
1111147,1111145,12.72833333
1111147,1111727,9.263333333
1111201,1111202,2.9
1111201,1111212,4.665
1111201,1111228,2.045
1111201,1111235,1.7016666669999998
1111201,1111240,3.435
1111202,1111201,3.193333333
1111202,1111235,3.8683333330000003
1111203,1111204,2.48
1111203,1111206,3.036666667
1111203,1111213,3.675
1111203,1111218,2.461666667
1111203,1111220,4.883333333
1111203,1111232,2.863333333
1111204,1111203,1.925
1111204,1111205,1.4716666669999998
1111204,1111220,4.328333333
1111205,1111204,1.301666667
1111205,1111206,1.198333333
1111205,1111220,5.63
1111206,1111203,4.085
1111206,1111205,1.151666667
1111206,1111207,2.405
1111206,1111213,2.43
1111206,1111220,5.885
1111207,1111206,2.265
1111207,1111208,1.6433333330000002
1111207,1111210,4.341666667
1111207,1111213,2.386666667
1111207,1111219,2.981666667
1111207,1111220,6.4683333329999995
1111208,1111207,1.598333333
1111208,1111209,2.2566666669999997
1111208,1111213,2.498333333
1111208,1111216,2.353333333
1111208,1111219,2.163333333
1111209,1111208,2.288333333
1111209,1111214,2.615
1111209,1111215,2.85
1111209,1111216,2.568333333
1111209,1111219,2.288333333
1111209,1111241,3.49
1111210,1110704,11.515000000000002
1111210,1110705,10.37166667
1111210,1111207,4.431666667
1111210,1111211,24.3
1111210,1111219,6.435
1111210,1111220,9.04
1111210,1111303,13.67166667
1111210,1111312,16.21166667
1111211,1111210,23.530000000000005
1111211,1111215,19.41833333
1111211,1111219,23.18666667
1111211,1111231,13.72833333
1111211,1111233,18.695
1111211,1111241,22.425
1111211,1111303,31.19833333
1111212,1111201,4.701666667
1111212,1111220,9.233333333
1111212,1111224,13.49333333
1111212,1111225,11.25833333
1111212,1111226,7.003333333
1111212,1111231,7.570000000000001
1111212,1111234,3.945
1111212,1111237,3.28
1111212,1111238,3.616666667
1111212,1111307,16.19333333
1111212,1111308,21.87166667
1111212,1111309,21.87166667
1111212,1111312,16.405
1111213,1111203,4.245
1111213,1111206,2.173333333
1111213,1111207,2.5
1111213,1111208,1.59
1111213,1111214,1.75
1111213,1111216,2.8416666669999997
1111214,1111209,1.831666667
1111214,1111213,1.365
1111214,1111215,2.963333333
1111214,1111216,1.63
1111214,1111218,2.833333333
1111214,1111242,2.548333333
1111215,1111209,3.208333333
1111215,1111211,20.08833333
1111215,1111214,3.208333333
1111215,1111232,2.583333333
1111215,1111233,3.74
1111215,1111241,2.561666667
1111215,1111242,1.4233333330000002
1111216,1111208,2.001666667
1111216,1111209,3.396666667
1111216,1111213,2.501666667
1111216,1111214,1.565
1111217,1111234,3.156666667
1111217,1111237,1.735
1111217,1111238,2.8283333330000002
1111218,1111203,2.458333333
1111218,1111214,2.778333333
1111218,1111232,2.3283333330000002
1111218,1111242,1.963333333
1111219,1111207,3.2166666669999997
1111219,1111208,2.333333333
1111219,1111209,2.895
1111219,1111210,6.69
1111219,1111211,23.719999999999995
1111219,1111241,5.393333332999999
1111220,1111203,3.895
1111220,1111204,4.321666667
1111220,1111205,5.626666667
1111220,1111206,5.1216666669999995
1111220,1111207,6.863333333
1111220,1111210,9.25
1111220,1111212,9.588333333
1111220,1111228,6.06
1111220,1111232,3.055
1111220,1111312,8.581666667
1111221,1111222,1.9
1111221,1111223,3.608333333
1111221,1111227,2.633333333
1111221,1111228,3.586666667
1111221,1111240,2.745
1111222,1111221,1.786666667
1111222,1111223,1.7083333330000001
1111222,1111228,2.681666667
1111222,1111229,2.103333333
1111222,1111230,1.755
1111222,1111231,4.491666667
1111223,1111221,3.3399999999999994
1111223,1111222,1.553333333
1111223,1111227,3.721666667
1111223,1111231,5.526666667000001
1111223,1111234,2.205
1111224,1111212,9.341666667
1111224,1111225,8.026666667
1111225,1111212,9.346666667000001
1111225,1111224,8.615
1111225,1111226,9.123333333
1111226,1111212,6.905
1111226,1111225,12.79
1111227,1111221,3.0350000000000006
1111227,1111223,3.125
1111227,1111234,2.1383333330000003
1111228,1111201,2.2
1111228,1111220,5.738333333
1111228,1111221,3.528333333
1111228,1111222,2.626666667
1111228,1111229,3.336666667
1111228,1111230,3.1483333330000005
1111228,1111232,2.746666667
1111228,1111233,2.818333333
1111228,1111235,2.7366666669999997
1111228,1111240,1.9516666669999998
1111229,1111222,2.6
1111229,1111228,3.363333333
1111229,1111230,2.7033333330000002
1111230,1111222,1.8183333330000002
1111230,1111228,2.691666667
1111230,1111229,2.325
1111230,1111231,3.8283333330000002
1111230,1111233,4.363333333
1111231,1111211,14.85666667
1111231,1111212,7.7583333329999995
1111231,1111222,4.856666667
1111231,1111223,5.9516666670000005
1111231,1111230,4.238333333
1111231,1111233,5.901666667000001
1111231,1111234,7.9916666670000005
1111231,1111303,18.405000000000005
1111231,1111307,9.375
1111232,1111203,2.73
1111232,1111215,2.701666667
1111232,1111218,2.38
1111232,1111220,2.991666667
1111232,1111228,3.005
1111232,1111242,2.445
1111233,1111211,19.54833333
1111233,1111215,4.026666667
1111233,1111228,2.911666667
1111233,1111230,4.803333333
1111233,1111231,5.73
1111234,1111212,5.45
1111234,1111217,3.186666667
1111234,1111223,1.5733333330000001
1111234,1111227,2.088333333
1111234,1111231,7.1
1111234,1111238,2.356666667
1111235,1111201,1.9
1111235,1111202,3.8816666669999997
1111235,1111228,2.673333333
1111237,1111212,6.905
1111237,1111217,1.735
1111237,1111238,2.413333333
1111238,1111212,6.513333332999999
1111238,1111217,2.956666667
1111238,1111234,2.35
1111238,1111237,2.431666667
1111240,1111201,3.525
1111240,1111221,2.793333333
1111240,1111228,1.96
1111241,1111209,4.0
1111241,1111211,23.09333333
1111241,1111215,2.623333333
1111241,1111219,5.216666667
1111242,1111214,2.63
1111242,1111215,1.523333333
1111242,1111218,1.706666667
1111242,1111232,2.5
1111301,1111302,6.804999999999999
1111302,1110707,25.83
1111302,1110918,58.27
1111302,1111301,7.021666667000001
1111302,1111303,19.78833333
1111302,1111304,73.98666667
1111302,1111305,24.62833333
1111303,1110705,20.08833333
1111303,1110707,34.025
1111303,1111210,14.80833333
1111303,1111211,32.41
1111303,1111231,18.59166667
1111303,1111302,19.62166667
1111303,1111305,13.205
1111303,1111306,53.37333333
1111303,1111307,27.215
1111303,1111308,32.89333333
1111304,1110918,114.08166670000001
1111304,1110920,99.445
1111304,1110921,119.96333329999999
1111304,1111302,63.79666667
1111304,1111305,59.75166667
1111304,1111306,108.74833329999998
1111304,1112706,157.7
1111304,1129903,47.31833333
1111305,1111302,21.241666670000004
1111305,1111303,13.23666667
1111305,1111304,64.10333333
1111305,1111306,58.10166667
1111306,1111303,52.375
1111306,1111304,112.33
1111306,1111305,57.41166667
1111306,1111308,75.02
1111306,1112702,42.75166667
1111306,1112706,100.655
1111307,1111212,16.81666667
1111307,1111231,9.715
1111307,1111303,27.46333333
1111307,1111308,27.32
1111308,1111212,21.98666667
1111308,1111303,32.63333333
1111308,1111306,76.80333333
1111308,1111307,26.95333333
1111308,1111309,34.29166667
1111308,1112616,13.648333329999998
1111308,1112702,38.70166667
1111308,1112710,28.58666667
1111309,1111212,22.39833333
1111309,1111308,38.96
1111309,1111310,81.085
1111309,1111312,38.80333333
1111309,1112710,64.15666667
1111310,1111016,168.175
1111310,1111309,81.2
1111310,1111311,121.61166670000001
1111310,1111312,94.885
1111311,1111016,95.41166667
1111311,1111310,121.71833329999998
1111311,1111312,34.34333333
1111311,1111313,29.56
1111311,1111315,31.67333333
1111312,1110704,28.32666667
1111312,1111210,16.81166667
1111312,1111212,17.15
1111312,1111220,9.073333332999999
1111312,1111309,39.021666669999995
1111312,1111310,95.00166667
1111312,1111311,34.24666667
1111312,1111313,8.025
1111313,1110704,26.77166667
1111313,1111311,29.385
1111313,1111312,8.461666667000001
1111313,1111314,23.30333333
1111313,1111315,12.21
1111314,1110704,30.31
1111314,1110717,30.20666667
1111314,1110718,16.34166667
1111314,1111011,68.36166667
1111314,1111013,51.38333333
1111314,1111313,24.255
1111314,1111315,30.56333333
1111314,1111706,31.76833333
1111314,1111707,45.91166667
1111315,1111013,20.82
1111315,1111014,11.955
1111315,1111016,63.73833333
1111315,1111311,32.06833333
1111315,1111313,12.725
1111315,1111314,30.02666667
1111401,1111402,6.186666667000001
1111401,1111410,5.595
1111401,1111411,2.793333333
1111401,1111412,3.4649999999999994
1111401,1111607,3.6016666669999995
1111401,1111610,3.298333333
1111402,1111401,6.398333332999999
1111402,1111406,4.58
1111402,1111409,3.366666667
1111402,1111410,5.21
1111402,1111412,6.998333333
1111402,1111563,3.835
1111402,1111726,16.26666667
1111404,1110912,12.01333333
1111404,1111406,3.54
1111404,1111525,4.973333333
1111406,1110912,10.09333333
1111406,1111145,13.83333333
1111406,1111402,5.016666667
1111406,1111404,3.4666666669999997
1111406,1111525,3.0533333330000003
1111406,1111526,6.961666667
1111406,1111563,7.34
1111408,1111409,3.271666667
1111408,1111410,5.318333333
1111408,1111564,9.54
1111408,1111610,8.651666667
1111408,1111615,12.39333333
1111409,1111402,3.3216666669999997
1111409,1111408,3.893333333
1111409,1111410,3.646666667
1111409,1111563,2.13
1111409,1111564,6.268333332999999
1111410,1111401,4.643333333
1111410,1111402,4.858333333
1111410,1111408,6.015
1111410,1111409,3.6600000000000006
1111410,1111610,5.818333332999999
1111411,1111401,3.406666667
1111411,1111412,4.006666667
1111411,1111728,4.22
1111411,1111734,3.846666667
1111411,1111736,2.7233333330000002
1111412,1111401,3.3283333330000002
1111412,1111402,6.54
1111412,1111411,3.146666667
1111412,1111726,14.88166667
1111412,1111734,5.085
1111412,1111737,6.736666667000001
1111501,1111524,1.411666667
1111501,1111525,4.835
1111501,1111526,2.4866666669999997
1111501,1111528,4.086666667
1111501,1111537,3.98
1111501,1111539,3.705
1111502,1111503,2.4216666669999998
1111502,1111504,3.775
1111502,1111510,3.43
1111502,1111518,3.6483333330000005
1111502,1111528,2.5733333330000003
1111502,1111532,3.866666667
1111503,1111502,2.306666667
1111503,1111504,3.808333333
1111503,1111505,1.3466666669999998
1111503,1111518,1.99
1111503,1111544,3.455
1111504,1111502,3.255
1111504,1111503,3.531666667
1111504,1111505,2.108333333
1111504,1111506,3.175
1111504,1111528,3.126666667
1111504,1111547,2.04
1111505,1111503,1.4233333330000002
1111505,1111504,2.461666667
1111505,1111506,1.8766666669999998
1111505,1111544,3.125
1111506,1111504,2.7833333330000003
1111506,1111505,1.7583333330000002
1111506,1111507,2.3883333330000003
1111506,1111531,2.795
1111506,1111544,1.5833333330000001
1111506,1111545,1.055
1111506,1111547,1.411666667
1111507,1111506,2.1983333330000003
1111507,1111531,3.4666666669999997
1111507,1111545,3.253333333
1111507,1111546,2.9266666669999997
1111507,1111563,3.515
1111508,1111515,2.253333333
1111508,1111542,2.836666667
1111508,1111543,3.9649999999999994
1111508,1111546,2.855
1111508,1111564,7.068333332999999
1111509,1111511,4.478333333
1111509,1111513,1.5833333330000001
1111509,1111518,4.0816666669999995
1111509,1111519,2.5
1111509,1111521,2.621666667
1111510,1111502,3.6483333330000005
1111510,1111511,4.46
1111510,1111518,2.718333333
