Origin,Destination,Time (min)
2110201,2110202,48.263333333333335
2110201,2110210,41.190000000000005
2110202,2110204,16.87333333333333
2110202,2110205,12.123333333333333
2110202,2110206,53.54333333333333
2110202,2110207,31.933333333333334
2110202,2110208,34.95666666666667
2110202,2110210,44.66833333333333
2110202,2110211,15.59
2110202,2110212,17.261666666666667
2110203,2110207,8.011666666666667
2110203,2110302,16.404999999999998
2110204,2110211,1.105
2110204,2110212,3.5416666666666665
2110205,2110211,3.466666666666667
2110205,2110212,5.623333333333333
2110206,2110401,46.638333333333335
2110206,2110406,98.87333333333332
2110207,2110208,19.993333333333332
2110207,2110209,31.441666666666666
2110207,2110302,16.983333333333334
2110207,2110303,13.826666666666666
2110207,2110304,10.72
2110207,2110309,20.46333333333333
2110208,2110209,22.563333333333333
2110208,2110210,41.64833333333333
2110209,2110210,41.17166666666667
2110301,2110310,10.625
2110301,2110312,7.11
2110301,2110317,5.618333333333334
2110302,2110303,8.646666666666667
2110302,2110310,12.231666666666666
2110303,2110304,4.335
2110303,2110310,10.135
2110304,2110309,11.008333333333333
2110305,2110309,7.846666666666667
2110305,2110311,7.253333333333333
2110305,2110330,4.756666666666666
2110305,2110331,4.421666666666667
2110305,2110332,6.883333333333334
2110305,2110333,5.22
2110306,2110309,5.835
2110306,2110311,5.531666666666666
2110306,2110326,3.0349999999999997
2110306,2110334,6.13
2110307,2110308,6.5216666666666665
2110307,2110317,5.693333333333333
2110307,2110318,5.586666666666667
2110307,2110321,3.2816666666666667
2110308,2110312,6.531666666666666
2110308,2110317,4.558333333333334
2110309,2110310,10.258333333333333
2110309,2110311,5.2716666666666665
2110309,2110325,9.561666666666667
2110309,2110326,6.8516666666666675
2110309,2110327,9.360000000000001
2110309,2110331,7.796666666666667
2110309,2110332,10.258333333333333
2110310,2110312,14.253333333333334
2110310,2110316,6.165
2110310,2110317,9.085
2110310,2110318,9.011666666666667
2110310,2110324,8.316666666666666
2110310,2110327,8.736666666666668
2110310,2110329,4.808333333333334
2110311,2110333,6.498333333333333
2110311,2110334,5.486666666666666
2110313,2110314,1.8933333333333333
2110313,2110315,2.61
2110313,2110323,3.981666666666667
2110313,2110326,3.565
2110313,2110328,3.805
2110313,2110333,2.5416666666666665
2110313,2110334,3.1199999999999997
2110314,2110315,2.6133333333333337
2110314,2110316,3.68
2110314,2110323,2.49
2110314,2110324,2.7766666666666664
2110315,2110316,3.2233333333333336
2110315,2110328,2.485
2110316,2110324,4.876666666666667
2110316,2110329,2.8366666666666664
2110317,2110318,2.195
2110318,2110319,4.53
2110318,2110324,4.233333333333333
2110319,2110320,4.783333333333333
2110319,2110321,3.683333333333333
2110319,2110322,5.511666666666667
2110319,2110323,5.076666666666667
2110319,2110324,3.8866666666666663
2110320,2110322,5.745
2110320,2110323,4.108333333333333
2110320,2110325,2.9716666666666667
2110321,2110322,2.3449999999999998
2110322,2110325,5.0649999999999995
2110323,2110324,2.8400000000000003
2110323,2110330,3.9099999999999997
2110323,2110333,4.88
2110325,2110330,5.405
2110326,2110327,4.943333333333333
2110326,2110328,3.146666666666667
2110327,2110328,3.4433333333333334
2110327,2110329,4.5616666666666665
2110328,2110329,3.56
2110330,2110331,2.7783333333333333
2110330,2110333,1.9083333333333334
2110331,2110332,3.0166666666666666
2110333,2110334,3.1633333333333336
2110401,2110402,44.53666666666666
2110401,2110403,66.63000000000001
2110401,2110406,75.82833333333333
2110402,2110403,42.63
2110402,2110406,67.12833333333333
2110402,2110411,49.663333333333334
2110402,2110416,30.866666666666667
2110403,2110404,89.95666666666666
2110403,2110405,54.22
2110403,2110416,40.044999999999995
2110404,2110405,57.735
2110405,2110409,18.941666666666666
2110405,2110416,34.53333333333333
2110406,2110411,32.665
2110408,2110410,28.634999999999998
2110409,2110410,28.27
2110409,2110416,19.09
2110410,2110411,48.47833333333333
2110410,2110416,31.634999999999998
2110411,2110416,29.795
2110412,2110413,4.823333333333333
2110412,2110415,5.795
2110412,2110416,12.491666666666667
2110413,2110414,3.746666666666667
2110413,2110415,4.614999999999999
2110413,2110416,12.645000000000001
2110414,2110415,5.175
2110414,2110416,14.238333333333333
2110415,2110416,13.318333333333333
2110501,2110531,1.9433333333333331
2110501,2110532,2.945
2110501,2110533,3.205
2110501,2110614,3.5833333333333335
2110502,2110503,3.925
2110502,2110505,2.64
2110502,2110506,3.5716666666666668
2110502,2110534,2.8216666666666668
2110502,2110547,2.646666666666667
2110503,2110504,3.5266666666666664
2110503,2110505,3.9166666666666665
2110503,2110533,1.825
2110503,2110534,1.8766666666666665
2110503,2110549,2.4633333333333334
2110504,2110505,2.105
2110504,2110508,2.6133333333333337
2110504,2110549,2.4366666666666665
2110504,2110612,2.3
2110504,2110619,2.3366666666666664
2110505,2110506,3.9483333333333333
2110505,2110507,2.8433333333333333
2110505,2110508,2.58
2110506,2110507,4.501666666666667
2110507,2110508,2.5133333333333336
2110507,2110509,3.066666666666667
2110507,2110510,3.5133333333333336
2110508,2110510,2.7199999999999998
2110508,2110610,3.2383333333333337
2110509,2110510,2.23
2110509,2110537,3.408333333333333
2110509,2110546,2.893333333333333
2110509,2110550,1.6833333333333333
2110510,2110535,3.316666666666667
2110510,2110550,1.4166666666666667
2110510,2110609,4.408333333333333
2110512,2110515,3.43
2110512,2110516,1.3833333333333333
2110512,2110707,2.4050000000000002
2110514,2110515,1.9316666666666669
2110514,2110519,2.2083333333333335
2110515,2110516,1.5783333333333334
2110515,2110518,1.3033333333333335
2110515,2110519,2.3
2110516,2110518,1.0733333333333335
2110516,2110707,2.191666666666667
2110517,2110518,3.216666666666667
2110517,2110520,4.113333333333333
2110517,2110527,3.65
2110517,2110712,1.9166666666666667
2110518,2110519,2.355
2110518,2110527,1.055
2110518,2110707,2.105
2110518,2110712,2.3433333333333333
2110519,2110527,1.7183333333333333
2110519,2110529,1.995
2110519,2110547,3.203333333333333
2110520,2110527,2.996666666666667
2110520,2110528,2.855
2110520,2110712,2.82
2110520,2110824,2.8983333333333334
2110521,2110522,0.8166666666666667
2110521,2110523,1.4683333333333333
2110521,2110602,2.6166666666666667
2110522,2110523,1.7466666666666666
2110522,2110538,1.215
2110523,2110524,4.635000000000001
2110523,2110525,5.716666666666667
2110523,2110526,4.736666666666666
2110523,2110541,6.505
2110523,2110604,5.3966666666666665
2110524,2110526,1.9583333333333333
2110524,2110535,3.433333333333333
2110524,2110536,2.095
2110524,2110604,2.578333333333333
2110524,2110605,4.588333333333334
2110525,2110526,2.185
2110525,2110537,2.828333333333333
2110526,2110536,2.925
2110526,2110537,2.7266666666666666
2110527,2110528,2.7550000000000003
2110527,2110529,2.518333333333333
2110528,2110529,3.591666666666667
2110528,2110824,3.0300000000000002
2110528,2110825,3.685
2110529,2110547,5.605
2110529,2110548,3.39
2110529,2110825,2.2783333333333333
2110529,2110832,2.1616666666666666
2110530,2110531,1.9283333333333335
2110530,2110532,2.118333333333333
2110530,2110548,2.3216666666666668
2110530,2110803,3.4866666666666664
2110531,2110614,3.5016666666666665
2110531,2110617,2.3316666666666666
2110531,2110806,1.78
2110531,2110807,3.3366666666666664
2110532,2110534,3.3400000000000003
2110532,2110548,2.466666666666667
2110533,2110534,2.0933333333333333
2110533,2110549,1.785
2110533,2110614,2.7849999999999997
2110534,2110547,1.9549999999999998
2110535,2110536,4.408333333333333
2110535,2110550,3.395
2110535,2110607,3.5933333333333333
2110536,2110537,2.9066666666666667
2110536,2110550,1.9716666666666667
2110537,2110546,4.321666666666667
2110537,2110550,3.1766666666666667
2110538,2110539,1.1883333333333332
2110538,2110540,2.5233333333333334
2110538,2110541,0.9366666666666668
2110539,2110540,3.2383333333333337
2110539,2110542,1.7016666666666667
2110539,2110720,1.43
2110540,2110541,2.0933333333333333
2110540,2110542,2.921666666666667
2110542,2110543,2.6550000000000002
2110542,2110720,2.0349999999999997
2110542,2110721,2.7150000000000003
2110543,2110545,2.518333333333333
2110543,2110724,1.0316666666666667
2110545,2110546,1.555
2110545,2110701,1.6716666666666666
2110545,2110702,1.5933333333333333
2110545,2110724,2.185
2110545,2110726,1.725
2110547,2110548,2.1133333333333333
2110548,2110802,3.3733333333333335
2110549,2110613,3.768333333333333
2110549,2110614,3.3616666666666664
2110549,2110618,3.7150000000000003
2110601,2110608,4.9399999999999995
2110601,2110611,2.308333333333333
2110601,2110612,3.103333333333333
2110601,2110615,3.115
2110601,2110619,2.855
2110601,2111137,1.9166666666666667
2110601,2111148,1.7133333333333334
2110602,2110603,2.945
2110602,2110604,2.6866666666666665
2110602,2114305,3.7116666666666664
2110603,2110604,1.5033333333333334
2110603,2110606,1.8566666666666667
2110603,2110616,2.3516666666666666
2110603,2114301,2.3433333333333333
2110603,2114306,1.6966666666666665
2110604,2110605,3.4699999999999998
2110604,2110606,2.0633333333333335
2110605,2110606,1.9516666666666667
2110605,2110607,2.8833333333333333
2110606,2110607,3.0283333333333333
2110606,2110616,1.9549999999999998
2110607,2110609,5.3
2110607,2110616,2.4833333333333334
2110608,2110609,4.423333333333333
2110608,2110616,3.695
2110608,2111136,5.760000000000001
2110608,2111137,7.12
2110608,2114301,1.7733333333333334
2110608,2114302,2.578333333333333
2110609,2110610,2.2066666666666666
2110609,2110611,1.2833333333333334
2110609,2110616,2.7449999999999997
2110610,2110611,2.1266666666666665
2110610,2110619,1.895
2110611,2110619,2.2150000000000003
2110612,2110618,0.9633333333333333
2110612,2110619,1.3316666666666668
2110613,2110614,2.73
2110613,2110615,2.165
2110613,2110618,2.9483333333333333
2110614,2110615,1.9983333333333335
2110614,2110617,2.4633333333333334
2110615,2110617,5.17
2110615,2110618,2.5016666666666665
2110617,2110807,4.658333333333333
2110701,2110702,1.6516666666666666
2110701,2110704,2.4616666666666664
2110701,2110726,2.0316666666666667
2110702,2110704,2.111666666666667
2110702,2110705,2.0833333333333335
2110702,2110706,2.466666666666667
2110703,2110704,1.855
2110703,2110725,3.7
2110703,2110730,1.8033333333333335
2110703,2111629,3.1116666666666664
2110704,2110706,1.7733333333333334
2110704,2110730,1.5650000000000002
2110704,2111629,3.2016666666666667
2110705,2110706,2.808333333333333
2110705,2110707,1.9266666666666665
2110705,2110708,1.2683333333333333
2110706,2110709,1.7983333333333333
2110706,2110710,1.525
2110706,2110711,1.525
2110706,2111617,3.0949999999999998
2110707,2110708,2.4583333333333335
2110707,2110712,3.105
2110707,2110714,2.1633333333333336
2110708,2110709,2.01
2110708,2110714,1.365
2110709,2110710,0.6683333333333333
2110709,2110711,1.3316666666666668
2110709,2110717,2.695
2110710,2110711,0.6633333333333333
2110711,2110715,3.14
2110711,2110717,2.085
2110711,2110719,1.4549999999999998
2110711,2111617,4.141666666666667
2110712,2110713,2.933333333333333
2110712,2110714,3.0933333333333333
2110712,2110811,3.4699999999999998
2110712,2110824,2.441666666666667
2110712,2110856,1.575
2110713,2110714,2.716666666666667
2110713,2110728,1.8433333333333333
2110713,2110810,2.296666666666667
2110713,2110811,4.3133333333333335
2110714,2110717,2.98
2110714,2110728,1.6700000000000002
2110715,2110727,1.5883333333333334
2110715,2111436,2.603333333333333
2110715,2111604,4.123333333333333
2110715,2111617,6.1433333333333335
2110716,2110727,3.315
2110716,2110910,2.9583333333333335
2110716,2110913,1.9200000000000002
2110716,2110914,2.8216666666666668
2110716,2111435,4.63
2110716,2111437,4.321666666666667
2110716,2111456,2.825
2110717,2110719,2.21
2110717,2110728,1.37
2110718,2110719,1.2416666666666667
2110718,2110727,2.875
2110718,2110909,2.3433333333333333
2110718,2110910,1.3150000000000002
2110719,2110727,2.435
2110719,2110728,2.8233333333333333
2110719,2110909,3.585
2110720,2110721,1.9966666666666666
2110720,2110722,2.4266666666666667
2110720,2110723,1.5483333333333333
2110721,2110723,1.9283333333333335
2110721,2110724,1.8150000000000002
2110721,2110729,2.56
2110722,2110723,3.55
2110722,2110731,4.053333333333333
2110723,2110729,3.695
2110723,2110731,2.15
2110724,2110726,2.365
2110724,2110729,0.745
2110725,2110726,3.9433333333333334
2110725,2110729,2.1016666666666666
2110725,2110730,2.3116666666666665
2110725,2110731,2.2616666666666663
2110725,2111610,3.385
2110725,2111627,3.731666666666667
2110725,2111629,2.9133333333333336
2110726,2110729,1.7033333333333334
2110726,2110730,1.7966666666666666
2110727,2110910,4.738333333333333
2110727,2111435,1.8783333333333334
2110728,2110906,2.1883333333333335
2110728,2110909,3.1933333333333334
2110731,2111610,2.731666666666667
2110801,2110842,2.9366666666666665
2110801,2110851,2.216666666666667
2110801,2110852,2.8116666666666665
2110801,2123612,3.08
2110802,2110803,1.16
2110802,2110804,1.5666666666666667
2110802,2110805,1.8416666666666666
2110802,2110832,2.1933333333333334
2110803,2110804,1.8083333333333333
2110803,2110806,1.6016666666666666
2110803,2110809,2.856666666666667
2110804,2110805,1.4066666666666667
2110804,2110809,2.4583333333333335
2110804,2110855,1.6733333333333333
2110805,2110819,1.1816666666666669
2110805,2110832,2.225
2110805,2110833,2.6083333333333334
2110805,2110855,1.8416666666666666
2110806,2110807,2.57
2110806,2110809,3.1383333333333336
2110807,2110808,2.7449999999999997
2110807,2110809,3.6383333333333336
2110807,2111221,4.623333333333333
2110808,2110809,2.68
2110808,2110815,3.2800000000000002
2110808,2110816,1.445
2110808,2111221,4.361666666666666
2110808,2111222,5.503333333333333
2110808,2142909,7.963333333333334
2110809,2110816,2.8400000000000003
2110809,2110855,3.1633333333333336
2110810,2110811,3.2150000000000003
2110810,2110812,2.32
2110810,2110906,2.105
2110810,2110907,2.2733333333333334
2110811,2110812,2.99
2110811,2110813,3.371666666666667
2110811,2110814,3.8333333333333335
2110811,2110856,2.5349999999999997
2110812,2110813,2.5566666666666666
2110812,2110827,1.8816666666666668
2110812,2110828,1.7383333333333333
2110812,2110907,2.466666666666667
2110813,2110814,2.7916666666666665
2110813,2110828,2.39
2110813,2110829,2.381666666666667
2110814,2110824,3.26
2110814,2110829,1.3516666666666666
2110814,2110856,1.355
2110814,2110857,1.6783333333333335
2110815,2110816,3.1166666666666667
2110815,2110817,3.9033333333333333
2110815,2110821,4.798333333333333
2110815,2110823,4.205
2110815,2142902,6.041666666666667
2110815,2142909,7.55
2110816,2110817,1.96
2110816,2110855,2.0816666666666666
2110817,2110818,3.0733333333333333
2110817,2110821,4.335
2110817,2110854,2.3216666666666668
2110817,2110855,3.6783333333333332
2110818,2110819,1.4366666666666668
2110818,2110820,3.3516666666666666
2110818,2110854,2.2449999999999997
2110818,2110855,1.1900000000000002
2110819,2110820,2.4949999999999997
2110819,2110833,1.9783333333333333
2110820,2110842,2.19
2110820,2110853,5.068333333333333
2110820,2110854,2.6533333333333333
2110820,2110860,4.823333333333333
2110821,2110823,3.9583333333333335
2110821,2110853,5.114999999999999
2110821,2110854,2.7199999999999998
2110822,2110853,4.878333333333333
2110822,2110860,2.038333333333333
2110822,2123603,2.1966666666666668
2110823,2110853,7.198333333333333
2110823,2142902,4.498333333333333
2110823,2142920,1.2666666666666666
2110823,2123603,2.5083333333333333
2110823,2123606,2.7783333333333333
2110823,2123607,2.878333333333333
2110824,2110825,3.353333333333333
2110824,2110826,4.111666666666666
2110824,2110856,2.0683333333333334
2110824,2110857,1.8733333333333335
2110825,2110826,2.6966666666666668
2110825,2110832,2.8233333333333333
2110826,2110831,2.5733333333333333
2110826,2110832,4.6850000000000005
2110826,2110857,3.3333333333333335
2110827,2110828,1.7516666666666665
2110827,2110836,2.4699999999999998
2110827,2110901,1.7516666666666665
2110827,2110905,2.0016666666666665
2110827,2110907,3.921666666666667
2110828,2110829,1.675
2110828,2110837,1.22
2110828,2110838,1.8283333333333334
2110829,2110830,1.5616666666666668
2110829,2110838,1.0533333333333335
2110829,2110857,1.225
2110830,2110831,1.3133333333333332
2110830,2110835,2.2866666666666666
2110830,2110838,1.785
2110830,2110839,2.1033333333333335
2110830,2110857,1.125
2110831,2110832,3.478333333333333
2110831,2110833,1.6133333333333333
2110831,2110834,1.2216666666666667
2110831,2110835,2.466666666666667
2110831,2110857,0.76
2110832,2110833,2.915
2110833,2110834,2.216666666666667
2110833,2110842,4.781666666666666
2110834,2110835,1.4783333333333333
2110834,2110841,1.4033333333333333
2110834,2110842,3.2016666666666667
2110835,2110839,1.5633333333333332
2110835,2110840,1.1366666666666667
2110835,2110841,1.3716666666666666
2110836,2110837,1.8566666666666667
2110836,2110846,3.2449999999999997
2110836,2110901,2.066666666666667
2110836,2110922,3.2066666666666666
2110837,2110838,1.9683333333333333
2110837,2110846,1.8266666666666667
2110837,2110847,2.203333333333333
2110838,2110839,1.1116666666666668
2110838,2110843,2.315
2110838,2110847,2.565
2110839,2110840,0.6216666666666666
2110839,2110843,2.7516666666666665
2110840,2110841,0.4533333333333333
2110840,2110843,2.425
2110841,2110842,1.3116666666666668
2110841,2110843,2.6933333333333334
2110841,2110859,1.4266666666666665
2110842,2110859,1.1533333333333333
2110842,2110860,2.9916666666666667
2110843,2110844,1.5716666666666665
2110843,2110847,2.885
2110843,2110859,2.143333333333333
2110844,2110845,2.83
2110844,2110850,2.5166666666666666
2110844,2110851,1.8900000000000001
2110844,2110858,2.4866666666666664
2110844,2110859,2.65
2110845,2110846,1.55
2110845,2110847,2.6383333333333336
2110845,2110849,1.5716666666666665
2110845,2110858,1.6233333333333335
2110846,2110847,1.9316666666666669
2110846,2110848,1.9233333333333333
2110846,2110922,2.756666666666667
2110848,2110849,1.4783333333333333
2110848,2123609,2.0483333333333333
2110848,2123929,2.4050000000000002
2110848,2123930,2.7233333333333336
2110849,2110858,1.38
2110849,2123609,1.78
2110850,2110851,1.585
2110850,2110858,2.0283333333333333
2110850,2123609,2.4683333333333333
2110851,2110859,1.3683333333333332
2110851,2123609,2.6866666666666665
2110852,2110860,3.578333333333333
2110852,2123603,3.0483333333333333
2110852,2123613,5.308333333333334
2110853,2110854,6.495
2110853,2110860,9.221666666666666
2110853,2123603,7.371666666666667
2110858,2123609,1.4566666666666668
2110860,2123603,3.295
2110901,2110902,1.5833333333333333
2110901,2110903,1.9616666666666667
2110901,2110905,0.8049999999999999
2110901,2110922,2.085
2110902,2110903,1.9766666666666666
2110902,2110904,1.09
2110902,2110915,1.8666666666666667
2110903,2110912,2.61
2110903,2110920,2.271666666666667
2110903,2110921,2.445
2110903,2110922,2.5050000000000003
2110904,2110905,2.2366666666666664
2110904,2110907,3.0616666666666665
2110904,2110911,1.7816666666666667
2110904,2110916,2.868333333333333
2110905,2110907,2.478333333333333
2110906,2110907,1.5383333333333333
2110906,2110908,1.885
2110906,2110909,2.7550000000000003
2110907,2110908,2.0816666666666666
2110907,2110911,2.8883333333333336
2110908,2110909,1.7950000000000002
2110908,2110910,2.315
2110908,2110911,2.2583333333333333
2110908,2110924,2.36
2110909,2110910,3.0516666666666667
2110910,2110914,3.2733333333333334
2110910,2110924,1.3483333333333334
2110911,2110924,2.665
2110912,2110915,0.9299999999999999
2110912,2110919,3.6566666666666667
2110912,2110920,3.2933333333333334
2110912,2110923,2.295
2110913,2110914,2.1666666666666665
2110913,2110917,2.7933333333333334
2110913,2111457,4.425
2110914,2110917,3.6983333333333333
2110914,2110924,3.3699999999999997
2110915,2110916,1.16
2110915,2110923,1.4383333333333332
2110916,2110917,2.2733333333333334
2110916,2110923,1.9983333333333335
2110916,2110924,2.485
2110916,2111459,3.275
2110916,2123114,2.5983333333333336
2110917,2110924,4.298333333333333
2110917,2111457,4.818333333333333
2110917,2111459,3.341666666666667
2110918,2110919,3.066666666666667
2110918,2110923,2.57
2110918,2123916,4.6433333333333335
2110919,2110920,1.8516666666666666
2110919,2110923,2.2766666666666664
2110919,2123904,2.235
2110920,2110921,1.7650000000000001
2110920,2123912,1.51
2110921,2110922,3.1266666666666665
2110921,2123912,2.3916666666666666
2110921,2123919,3.0966666666666667
2110922,2123919,2.433333333333333
2110922,2123929,1.915
2110923,2123114,4.12
2110923,2123115,4.201666666666666
2110923,2123916,5.588333333333334
2111001,2111002,3.271666666666667
2111001,2111003,4.875
2111001,2111019,2.145
2111001,2114508,1.9549999999999998
2111001,2114510,3.033333333333333
2111002,2111003,7.665
2111002,2111004,7.430000000000001
2111002,2111011,2.4949999999999997
2111002,2111012,4.41
2111002,2111015,5.401666666666667
2111002,2114511,2.6550000000000002
2111003,2111004,1.2833333333333334
2111003,2111006,2.3866666666666663
2111003,2111014,1.9816666666666667
2111003,2111019,3.246666666666667
2111004,2111005,2.12
2111004,2111015,2.7233333333333336
2111005,2111006,1.93
2111005,2111008,1.4766666666666666
2111005,2111015,2.46
2111006,2111007,2.9616666666666664
2111006,2111008,2.3833333333333333
2111006,2111014,3.2416666666666667
2111007,2111013,1.4466666666666665
2111007,2111014,1.8866666666666667
2111007,2111022,0.6033333333333334
2111007,2111118,2.01
2111008,2111009,1.7133333333333334
2111008,2111010,2.7366666666666664
2111008,2111017,1.535
2111008,2111022,2.6083333333333334
2111009,2111010,1.0233333333333332
2111009,2111021,1.7866666666666666
2111009,2111240,2.9016666666666664
2111010,2111022,1.1133333333333333
2111010,2111116,0.7166666666666667
2111010,2111210,1.6166666666666667
2111010,2111240,3.0533333333333332
2111011,2111012,1.915
2111011,2114511,2.9516666666666667
2111011,2114513,2.4466666666666668
2111011,2120018,2.4116666666666666
2111012,2111015,1.915
2111012,2111016,1.8166666666666667
2111012,2120024,6.475
2111013,2111014,0.9816666666666667
2111013,2111018,3.7550000000000003
2111013,2111106,2.2150000000000003
2111013,2111118,1.8166666666666667
2111013,2111119,1.6533333333333333
2111013,2111140,1.7316666666666667
2111014,2111019,1.4183333333333332
2111015,2111016,1.73
2111015,2111017,1.9549999999999998
2111016,2111017,1.1383333333333332
2111016,2111021,2.5733333333333333
2111017,2111021,1.4349999999999998
2111018,2111019,2.0116666666666667
2111018,2111106,2.1133333333333333
2111018,2111111,1.4083333333333334
2111018,2111112,1.55
2111018,2111123,3.3383333333333334
2111018,2114520,4.97
2111019,2114508,1.7016666666666667
2111019,2114520,3.9183333333333334
2111021,2111240,3.685
2111021,2120002,2.953333333333333
2111022,2111116,1.59
2111022,2111117,4.155
2111101,2111124,2.735
2111101,2111134,2.76
2111101,2111148,2.8449999999999998
2111101,2111236,1.6849999999999998
2111102,2111103,3.5883333333333334
2111102,2111125,2.881666666666667
2111102,2111144,2.378333333333333
2111102,2111145,2.9733333333333336
2111102,2111152,2.4066666666666667
2111103,2111104,1.7416666666666667
2111103,2111105,2.1666666666666665
2111103,2111114,3.2866666666666666
2111103,2111117,3.441666666666667
2111103,2111126,5.23
2111103,2111127,2.5966666666666667
2111103,2111128,2.2816666666666667
2111103,2111152,3.5716666666666668
2111104,2111105,1.7266666666666666
2111104,2111152,2.731666666666667
2111104,2111208,2.6083333333333334
2111104,2111211,1.865
2111105,2111114,0.9766666666666667
2111105,2111241,2.3449999999999998
2111106,2111110,1.215
2111106,2111111,1.4033333333333333
2111106,2111139,1.3166666666666667
2111106,2111140,2.4883333333333337
2111106,2111147,3.325
2111107,2111108,2.8699999999999997
2111107,2111113,1.8833333333333333
2111107,2111141,3.6516666666666664
2111107,2111151,2.6116666666666664
2111107,2114308,4.795
2111108,2111109,1.495
2111108,2111120,4.071666666666667
2111108,2111133,3.0566666666666666
2111108,2111141,2.7083333333333335
2111108,2111142,3.235
2111109,2111133,2.0533333333333332
2111109,2111142,3.19
2111109,2111147,1.24
2111110,2111111,1.9016666666666666
2111110,2111112,2.21
2111110,2111123,2.14
2111110,2111146,3.8766666666666665
2111111,2111112,1.675
2111112,2111123,2.5483333333333333
2111113,2111120,2.8016666666666667
2111113,2114308,4.691666666666666
2111114,2111115,0.9366666666666668
2111114,2111117,1.9066666666666667
2111114,2111218,1.7133333333333334
2111115,2111116,0.6616666666666667
2111115,2111117,1.88
2111115,2111220,2.0216666666666665
2111116,2111117,2.565
2111116,2111210,1.5033333333333334
2111117,2111118,3.283333333333333
2111117,2111128,2.5949999999999998
2111118,2111119,1.1083333333333334
2111118,2111128,2.3766666666666665
2111119,2111132,2.478333333333333
2111119,2111140,1.605
2111120,2111121,2.8233333333333333
2111120,2111122,1.5783333333333334
2111120,2114505,4.66
2111121,2111122,1.1216666666666666
2111121,2111123,2.6666666666666665
2111121,2111142,2.27
2111121,2114519,4.533333333333333
2111122,2114505,3.935
2111122,2114519,4.425
2111123,2111142,3.35
2111123,2111146,4.006666666666667
2111123,2114519,1.995
2111123,2114520,3.3483333333333336
2111124,2111134,3.9383333333333335
2111124,2111143,5.405
2111124,2111236,2.9733333333333336
2111125,2111126,4.88
2111125,2111129,3.1883333333333335
2111125,2111145,3.2933333333333334
2111125,2111149,2.775
2111126,2111127,15.571666666666665
2111126,2111129,15.668333333333333
2111126,2111130,14.8
2111127,2111128,2.4766666666666666
2111127,2111130,2.46
2111127,2111132,2.305
2111128,2111132,0.9383333333333332
2111129,2111130,4.455
2111129,2111131,3.871666666666667
2111129,2111133,3.0
2111129,2111150,5.180000000000001
2111130,2111132,2.4566666666666666
2111130,2111133,1.9366666666666668
2111130,2111138,1.8666666666666667
2111131,2111133,2.325
2111131,2111135,4.613333333333333
2111131,2111141,4.385000000000001
2111131,2111151,4.798333333333333
2111132,2111138,1.6983333333333335
2111132,2111139,1.255
2111133,2111138,1.5650000000000002
2111134,2111144,4.71
2111134,2111148,2.441666666666667
2111135,2111136,3.95
2111135,2111150,5.0233333333333325
2111135,2111151,3.0833333333333335
2111136,2111137,1.3599999999999999
2111136,2111148,3.1599999999999997
2111136,2111149,5.303333333333333
2111136,2111150,1.6316666666666668
2111136,2111151,2.1
2111136,2114302,7.886666666666667
2111137,2111148,3.0349999999999997
2111138,2111139,1.5983333333333334
2111138,2111147,2.39
2111139,2111140,3.3616666666666664
2111139,2111147,3.0383333333333336
2111141,2111151,1.895
2111142,2111146,4.21
2111142,2111147,4.465
2111143,2111144,2.521666666666667
2111143,2111152,3.645
2111143,2111204,3.0416666666666665
2111143,2111236,4.9366666666666665
2111143,2111242,3.3116666666666665
2111144,2111145,2.7933333333333334
2111144,2111152,2.7150000000000003
2111145,2111148,6.055000000000001
2111145,2111149,2.5633333333333335
2111146,2111147,5.988333333333333
2111149,2111150,2.378333333333333
2111151,2114303,2.9566666666666666
2111151,2114308,3.2916666666666665
2111152,2111204,2.4566666666666666
2111152,2111211,3.43
2111201,2111202,2.368333333333333
2111201,2111224,5.278333333333333
2111201,2111240,3.7
2111201,2120012,6.3966666666666665
2111202,2111203,1.055
2111202,2111210,1.5066666666666668
2111202,2111225,2.045
2111203,2111217,1.0516666666666667
2111203,2111219,1.24
2111203,2111220,1.5983333333333334
2111203,2111225,2.9266666666666667
2111203,2111227,1.4216666666666666
2111204,2111211,3.0716666666666668
2111204,2111237,1.8833333333333333
2111204,2111239,2.1516666666666664
2111204,2111242,3.0966666666666667
2111205,2111206,2.1599999999999997
2111205,2111212,1.7133333333333334
2111205,2111213,1.6883333333333332
2111205,2111238,2.0116666666666667
2111206,2111207,1.6416666666666666
2111206,2111213,1.2016666666666667
2111206,2111238,1.7233333333333334
2111206,2111239,1.4916666666666667
2111207,2111209,1.4733333333333334
2111207,2111214,2.1016666666666666
2111207,2111239,0.9066666666666666
2111208,2111209,2.6199999999999997
2111208,2111211,2.625
2111208,2111215,2.2116666666666664
2111208,2111241,3.2733333333333334
2111209,2111211,1.6816666666666669
2111209,2111215,1.23
2111209,2111239,2.1566666666666667
2111210,2111220,1.335
2111210,2111240,2.796666666666667
2111212,2111213,1.2466666666666666
2111212,2111216,2.0116666666666667
2111212,2142813,1.5216666666666667
2111212,2142824,2.01
2111213,2111214,3.143333333333333
2111213,2111216,2.69
2111213,2111217,2.0416666666666665
2111214,2111215,2.9916666666666667
2111214,2111217,2.2133333333333334
2111214,2111219,2.5233333333333334
2111215,2111219,1.0916666666666666
2111215,2111241,1.9783333333333333
2111216,2111217,2.038333333333333
2111216,2111227,1.3900000000000001
