"SA1_id","vote_pc"
"1107015",".460947"
"1149819",".395953"
"1151701",".668336"
"1144423",".607364"
"1129016",".324198"
"1136610",".691118"
"1130754",".568252"
"1100707",".531816"
"1133242",".668422"
"1137115",".472166"
"1129701",".250926"
"1137725",".569029"
"1131144",".541422"
"1151338",".700666"
"1146502",".375615"
"1136511",".708468"
"1128407",".508552"
"1102407",".550049"
"1122101",".649370"
"1138521",".449726"
"1134122",".326741"
"1149554",".394461"
"1114630",".619965"
"1116926",".373027"
"1143413",".387182"
"1111733",".665482"
"1129259",".303198"
"1129903",".431961"
"1152909",".328496"
"1150517",".355574"
"1116509",".334557"
"1133520",".659519"
"1149711",".392252"
"1141604",".366173"
"1131909",".575020"
"1123601",".531160"
"1106716",".355617"
"1113046",".638622"
"1131021",".552828"
"1141203",".284775"
"1131313",".733725"
"1135614",".706423"
"1143722",".614992"
"1139529",".685037"
"1151720",".679225"
"1119515",".342019"
"1149811",".342790"
"1106102",".399941"
"1127222",".495581"
"1151133",".741641"
"1115405",".376550"
"1147816",".569446"
"1141218",".280401"
"1153410",".374912"
"1117417",".325203"
"1116223",".369042"
"1106728",".334100"
"1129734",".299624"
"1153426",".370482"
"1151020",".654763"
"1145927",".504882"
"1116608",".341492"
"1118108",".324989"
"1129205",".302761"
"1151040",".662215"
"1147638",".538812"
"1108128",".465041"
"1126946",".359533"
"1107216",".370827"
"1124006",".545461"
"1105003",".596908"
"1105920",".428361"
"1151342",".719004"
"1153123",".344164"
"1118009",".298077"
"1134925",".584557"
"1143734",".592413"
"1139620",".440835"
"1114110",".690621"
"1140604",".362035"
"1136410",".589345"
"1147437",".707721"
"1113904",".481534"
"1152553",".687486"
"1143739",".609965"
"1117909",".237975"
"1107607",".341669"
"1138235",".376487"
"1130848",".616135"
"1134805",".553853"
"1144439",".589184"
"1147811",".527062"
"1137236",".464553"
"1147436",".712664"
"1136025",".498886"
"1150332",".402613"
"1147926",".706638"
"1137503",".580593"
"1145722",".524806"
"1145930",".511524"
"1130109",".401990"
"1133102",".652700"
"1131512",".699878"
"1145031",".566116"
"1133719",".611584"
"1137455",".337556"
"1137323",".504877"
"1135825",".500490"
"1100412",".530866"
"1139532",".673410"
"1130745",".569883"
"1132738",".660075"
"1149342",".589475"
"1130010",".421421"
"1152629",".601103"
"1150232",".400878"
"1101304",".527406"
"1118307",".242244"
"1102302",".516230"
"1149250",".626016"
"1120917",".610334"
"1136629",".705076"
"1136642",".693829"
"1140611",".381756"
"1150427",".602184"
"1141041",".250460"
"1125703",".309110"
"1153831",".391725"
"1128105",".498762"
"1106310",".346662"
"1107935",".296075"
"1144726",".380153"
"1103201",".499239"
"1100228",".433307"
"1114315",".709572"
"1148318",".678258"
"1142209",".334557"
"1139608",".459691"
"1136601",".696462"
"1152852",".320649"
"1141025",".264189"
"1131026",".555065"
"1139036",".691467"
"1115410",".377684"
"1109716",".606227"
"1124518",".472676"
"1152739",".315285"
"1147426",".705314"
"1143826",".591788"
"1108220",".458890"
"1112126",".526793"
"1124716",".465415"
"1141006",".271773"
"1114722",".606678"
"1104906",".530557"
"1145315",".621023"
"1141703",".369165"
"1150109",".403788"
"1136822",".537149"
"1129104",".302917"
"1149017",".422799"
"1113124",".695175"
"1135827",".476955"
"1131017",".548787"
"1106405",".358677"
"1153603",".429974"
"1112609",".624703"
"1120904",".594885"
"1107706",".341439"
"1147421",".715045"
"1138028",".553200"
"1132725",".659051"
"1128710",".433583"
"1131546",".723246"
"1138349",".441963"
"1123740",".477360"
"1118212",".250874"
"1153843",".403097"
"1125007",".518294"
"1104439",".548553"
"1149112",".628264"
"1139616",".447821"
"1133021",".639426"
"1128430",".416745"
"1153006",".351744"
"1139406",".664650"
"1139746",".446326"
"1139755",".434293"
"1114219",".703244"
"1114408",".613170"
"1130325",".608309"
"1151134",".720540"
"1152425",".419920"
"1147016",".591970"
"1136306",".674067"
"1112149",".542131"
"1128904",".404151"
"1144338",".601773"
"1128102",".495497"
"1126811",".329606"
"1114103",".700893"
"1150902",".614598"
"1111223",".556912"
"1126603",".304579"
"1113613",".686641"
"1105839",".382830"
"1152524",".705903"
"1101918",".547230"
"1130639",".694090"
"1136934",".459710"
"1130050",".434169"
"1147737",".546326"
"1133413",".638308"
"1113115",".708718"
"1150120",".394955"
"1110701",".638461"
"1144412",".593372"
"1129118",".308680"
"1110120",".307651"
"1122601",".651131"
"1139145",".437255"
"1132610",".652752"
"1107740",".331460"
"1110414",".339502"
"1120621",".580445"
"1113139",".674073"
"1135944",".658871"
"1115110",".411843"
"1149806",".388991"
"1137910",".464989"
"1116510",".317368"
"1125507",".497503"
"1133612",".640936"
"1111716",".650671"
"1137201",".462631"
"1125001",".525424"
"1112102",".531014"
"1122501",".612809"
"1110705",".630835"
"1116825",".372555"
"1125208",".523559"
"1103923",".476205"
"1148213",".613364"
"1114209",".694585"
"1115043",".604200"
"1101122",".561248"
"1104323",".535312"
"1152520",".706570"
"1117220",".326742"
"1117808",".287509"
"1150735",".577284"
"1134620",".298839"
"1125642",".310902"
"1151025",".359589"
"1124932",".493830"
"1108815",".457863"
"1126505",".320325"
"1136365",".673324"
"1107917",".314597"
"1141226",".284368"
"1104427",".551463"
"1105420",".556723"
"1115010",".633590"
"1122613",".644270"
"1153529",".371971"
"1128918",".401278"
"1123403",".641720"
"1136238",".702113"
"1152648",".574127"
"1153117",".342009"
"1132308",".592429"
"1144432",".606375"
"1149910",".355690"
"1105917",".391199"
"1131732",".716896"
"1145706",".533279"
"1135303",".708769"
"1142518",".341845"
"1124512",".453613"
"1109118",".467427"
"1116512",".334788"
"1119704",".286052"
"1104013",".526553"
"1106208",".289761"
"1113602",".698713"
"1152816",".332518"
"1143126",".342604"
"1101135",".545290"
"1135751",".687080"
"1138531",".430674"
"1130629",".670430"
"1130648",".697902"
"1153012",".323834"
"1150328",".406017"
"1137407",".463216"
"1152443",".425352"
"1113024",".705704"
"1150913",".612789"
"1102410",".543706"
"1145846",".530208"
"1122908",".618878"
"1108215",".435490"
"1120824",".608412"
"1133834",".651792"
"1130725",".563371"
"1146810",".514163"
"1147012",".574088"
"1144215",".627388"
"1134126",".323492"
"1129004",".321186"
"1135917",".491639"
"1111024",".410982"
"1111548",".623188"
"1150303",".408475"
"1143729",".614337"
"1107004",".458706"
"1111007",".399031"
"1120932",".598802"
"1131325",".719388"
"1110821",".643539"
"1125806",".322955"
"1112708",".619899"
"1122521",".638453"
"1126203",".567249"
"1137131",".466189"
"1144815",".354375"
"1127206",".480256"
"1124703",".466091"
"1127122",".357257"
"1104841",".564291"
"1147133",".552428"
"1124943",".497004"
"1148124",".618508"
"1123328",".642333"
"1135371",".721081"
"1129357",".319931"
"1129007",".331146"
"1115003",".632496"
"1143735",".612349"
"1109742",".645434"
"1125112",".517191"
"1124025",".549931"
"1148508",".609583"
"1135918",".492513"
"1117415",".332505"
"1116806",".375999"
"1139754",".449435"
"1132808",".578102"
"1130724",".561756"
"1130324",".627857"
"1144710",".390738"
"1134825",".580341"
"1115412",".374756"
"1149340",".596094"
"1152331",".629713"
"1109702",".611943"
"1114116",".700067"
"1134707",".304710"
"1144734",".392255"
"1112410",".401881"
"1115305",".383795"
"1142711",".319484"
"1122518",".631991"
"1149912",".341704"
"1124320",".568577"
"1135027",".589121"
"1130413",".687811"
"1137609",".541494"
"1104105",".542410"
"1153036",".330693"
"1113818",".478151"
"1120840",".603201"
"1129030",".299941"
"1125645",".318617"
"1112135",".500042"
"1135238",".588386"
"1122627",".642444"
"1109105",".471322"
"1125428",".502681"
"1122226",".586393"
"1134503",".299084"
"1135216",".342933"
"1135842",".493686"
"1122005",".601927"
"1118319",".268672"
"1149327",".579362"
"1120947",".605718"
"1129737",".308730"
"1150224",".384759"
"1146739",".443364"
"1124910",".475655"
"1147721",".597547"
"1103705",".513429"
"1128429",".421934"
"1114306",".705705"
"1114610",".632389"
"1102706",".574350"
"1128010",".488979"
"1121726",".683018"
"1145222",".658940"
"1139836",".370707"
"1124307",".543536"
"1112105",".517909"
"1138340",".441205"
"1150827",".589951"
"1141115",".302757"
"1131323",".723875"
"1100153",".426242"
"1152804",".422897"
"1131137",".550972"
"1153841",".408562"
"1147647",".535575"
"1136405",".581599"
"1146023",".488915"
"1145227",".637422"
"1105717",".549727"
"1126301",".351405"
"1139848",".281271"
"1141035",".264232"
"1151416",".672565"
"1151118",".711391"
"1123416",".642257"
"1108117",".475013"
"1111563",".613078"
"1105319",".544065"
"1130708",".573874"
"1100109",".429065"
"1114323",".713284"
"1136125",".712244"
"1148306",".696126"
"1148252",".601381"
"1104454",".544092"
"1130527",".603653"
"1133701",".613867"
"1125432",".528430"
"1107915",".316411"
"1152823",".317893"
"1130714",".553779"
"1100221",".419442"
"1116224",".361857"
"1142323",".332671"
"1112120",".486729"
"1137452",".357707"
"1135609",".681217"
"1100156",".435665"
"1120846",".593319"
"1130106",".413485"
"1149114",".328299"
"1122830",".588066"
"1104109",".457391"
"1131616",".721517"
"1139603",".450391"
"1152224",".588785"
"1135256",".574365"
"1137448",".368462"
"1114604",".608733"
"1106807",".301551"
"1149603",".347759"
"1130606",".696642"
"1101132",".553299"
"1153232",".413003"
"1124708",".456971"
"1148132",".633170"
"1133721",".632339"
"1139029",".679103"
"1130547",".693023"
"1103602",".549884"
"1121015",".585664"
"1136205",".704121"
"1137415",".320737"
"1134810",".562181"
"1124821",".493180"
"1114127",".689570"
"1137324",".498859"
"1151039",".658501"
"1153610",".409402"
"1128315",".472246"
"1152328",".423239"
"1115310",".375039"
"1116213",".367423"
"1109102",".451981"
"1150719",".583000"
"1113061",".711106"
"1106114",".427073"
"1147438",".698876"
"1104102",".526727"
"1101908",".550693"
"1135211",".562984"
"1125826",".303606"
"1129253",".307564"
"1109601",".305471"
"1122629",".643243"
"1137216",".493349"
"1113401",".642252"
"1105625",".543776"
"1153815",".412251"
"1146314",".501477"
"1104231",".520717"
"1103707",".505950"
"1123703",".473152"
"1131916",".702453"
"1130834",".598935"
"1112314",".432993"
"1123423",".650333"
"1147469",".465651"
"1139002",".669087"
"1147718",".405594"
"1104902",".559358"
"1121802",".550402"
"1100523",".345355"
"1144243",".591482"
"1133936",".349350"
"1136946",".463921"
"1107805",".338472"
"1102310",".474366"
"1143112",".341301"
"1127410",".509726"
"1108119",".483596"
"1136630",".696977"
"1133537",".674203"
"1150436",".602192"
"1140828",".286057"
"1143430",".399067"
"1151334",".719764"
"1109413",".294242"
"1110133",".293187"
"1121309",".574678"
"1134416",".290088"
"1104518",".574918"
"1151203",".721748"
"1127728",".491567"
"1148950",".577837"
"1141010",".262132"
"1152533",".692524"
"1101707",".469324"
"1143724",".611055"
"1133925",".336558"
"1113708",".700006"
"1130241",".282014"
"1100410",".540358"
"1102527",".534293"
"1129013",".302177"
"1122528",".610848"
"1140021",".360389"
"1125219",".549569"
"1138143",".595149"
"1142021",".348801"
"1109514",".300089"
"1110912",".676513"
"1132906",".648553"
"1152809",".318327"
"1133221",".630620"
"1119503",".270598"
"1123718",".491774"
"1102927",".499419"
"1150301",".399384"
"1131920",".678600"
"1135020",".589618"
"1146633",".423655"
"1140715",".274487"
"1143703",".618851"
"1139713",".468800"
"1111537",".632620"
"1125715",".295124"
"1147031",".597302"
"1110510",".319374"
"1112008",".565453"
"1141201",".289553"
"1143820",".617820"
"1147637",".390300"
"1129758",".275940"
"1112312",".453109"
"1124805",".486302"
"1133304",".337917"
"1114350",".698329"
"1140322",".371887"
"1148835",".639398"
"1103126",".482014"
"1153133",".338557"
"1111122",".663730"
"1117910",".229950"
"1121512",".619382"
"1151932",".647406"
"1150041",".394431"
"1132654",".669487"
"1138126",".556039"
"1145712",".531499"
"1139723",".453037"
"1102601",".483691"
"1147464",".479660"
"1137713",".536557"
"1114908",".628192"
"1138704",".673474"
"1130750",".567602"
"1124215",".556173"
"1133405",".600460"
"1106213",".370961"
"1134404",".301803"
"1152869",".329105"
"1100209",".418347"
"1121827",".588637"
"1153225",".412771"
"1122203",".583184"
"1136004",".497092"
"1153625",".408051"
"1135133",".584081"
"1102006",".537843"
"1138849",".673433"
"1130812",".592642"
"1125605",".301689"
"1123102",".642116"
"1137816",".369465"
"1100107",".419649"
"1132819",".641736"
"1110406",".291456"
"1122120",".666753"
"1121901",".586089"
"1105105",".545959"
"1125118",".516647"
"1124938",".534643"
"1112504",".561974"
"1111559",".647241"
"1137918",".494102"
"1137602",".573164"
"1138347",".431318"
"1114441",".614628"
"1131131",".571535"
"1132101",".584431"
"1145816",".529350"
"1153220",".418479"
"1148432",".673372"
"1147442",".713404"
"1144814",".348521"
"1134848",".569412"
"1128912",".419208"
"1129203",".292220"
"1109120",".469074"
"1113420",".621422"
"1133922",".330387"
"1134624",".310829"
"1137441",".472289"
"1104407",".535146"
"1153850",".412248"
"1110514",".282348"
"1140561",".301724"
"1125916",".330404"
"1138128",".579664"
"1139024",".575727"
"1142517",".357059"
"1141719",".376838"
"1141336",".372577"
"1123728",".456889"
"1153113",".327012"
"1138843",".669398"
"1144131",".601675"
"1103810",".474040"
"1130557",".680142"
"1147254",".703151"
"1129362",".333870"
"1102606",".488661"
"1118120",".294308"
"1106403",".289064"
"1137656",".556078"
"1127923",".510037"
"1138732",".672256"
"1130827",".593282"
"1103315",".504276"
"1125630",".305056"
"1101805",".488799"
"1103134",".485733"
"1100529",".341752"
"1136717",".703752"
"1134421",".296647"
"1134710",".320200"
"1113215",".694385"
"1100530",".327238"
"1150255",".407503"
"1101127",".537692"
"1134950",".563748"
"1133202",".674376"
"1104818",".564519"
"1105508",".562201"
"1132662",".672745"
"1142303",".344298"
"1129544",".299451"
"1139733",".450537"
"1107813",".310388"
"1121210",".603141"
"1113042",".644388"
"1130835",".622802"
"1144335",".616319"
"1130033",".400785"
"1134032",".323534"
"1101214",".562865"
"1142801",".323153"
"1134415",".297825"
"1129709",".296086"
"1114825",".629707"
"1117109",".373616"
"1108816",".457899"
"1133406",".619235"
"1103128",".453584"
"1137637",".574047"
"1136945",".469504"
"1111615",".439915"
"1119720",".278161"
"1108137",".466460"
"1150123",".392330"
"1118514",".271610"
"1151224",".717960"
"1146617",".409133"
"1124819",".504237"
"1134017",".334029"
"1104617",".613914"
"1152610",".579326"
"1136132",".705889"
"1131728",".711398"
"1114943",".618655"
"1117624",".328961"
"1113136",".677262"
"1137019",".495957"
"1145826",".536382"
"1153040",".334083"
"1135003",".593569"
"1118221",".273969"
"1147001",".593574"
"1149219",".583203"
"1139027",".640044"
"1131532",".718604"
"1125625",".305596"
"1104401",".532464"
"1128505",".412486"
"1130808",".596141"
"1138923",".676716"
"1142348",".327460"
"1108224",".446271"
"1107602",".340541"
"1147628",".402851"
"1135940",".673848"
"1135802",".503133"
"1142863",".348180"
"1109739",".624793"
"1120814",".573728"
"1106707",".325693"
"1105851",".391025"
"1130026",".469933"
"1150766",".604743"
"1135610",".685369"
"1100905",".567743"
"1147470",".478194"
"1113044",".725665"
"1118215",".289515"
"1151030",".657449"
"1147810",".554659"
"1147223",".710000"
"1150246",".409353"
"1131621",".724479"
"1122306",".631711"
"1140409",".406966"
"1131014",".553374"
"1134917",".565397"
"1142218",".331032"
"1112537",".601895"
"1126410",".361557"
"1138423",".460722"
"1105909",".384332"
"1153114",".337311"
"1104523",".580866"
"1138837",".668164"
"1117907",".239911"
"1102715",".533007"
"1102520",".522977"
"1138434",".454771"
"1134303",".311723"
"1101807",".495910"
"1132747",".656546"
"1123408",".636939"
"1146734",".426145"
"1126904",".355162"
"1133328",".618473"
"1107754",".341418"
"1120716",".599254"
"1102901",".509225"
"1131948",".699932"
"1100233",".407749"
"1131901",".585764"
"1133714",".619403"
"1136235",".698063"
"1128427",".422185"
"1151149",".735738"
"1116914",".375689"
"1140204",".349902"
"1134028",".302689"
"1136338",".694754"
"1103512",".504596"
"1105847",".379201"
"1141003",".264784"
"1137534",".578542"
"1100811",".581090"
"1144813",".352823"
"1129527",".302007"
"1139819",".368313"
"1143828",".598599"
"1101821",".480306"
"1130541",".622971"
"1134006",".324216"
"1113719",".726499"
"1138004",".589523"
"1114919",".626144"
"1123415",".644009"
"1113717",".700698"
"1137915",".548258"
"1104806",".554910"
"1101101",".553969"
"1105601",".582451"
"1133536",".668069"
"1141027",".259644"
"1132919",".649306"
"1118218",".237917"
"1117409",".335846"
"1108020",".466467"
"1125520",".498035"
"1133014",".602873"
"1105713",".559549"
"1101921",".555629"
"1104049",".520014"
"1128001",".480579"
"1106207",".393860"
"1123329",".623745"
"1138610",".446459"
"1140120",".386036"
"1138515",".447419"
"1135730",".701434"
"1103801",".490564"
"1100430",".557552"
"1151528",".712498"
"1126736",".354160"
"1149802",".398733"
"1149512",".388978"
"1115032",".623784"
"1152405",".427445"
"1123307",".638285"
"1125638",".315429"
"1132702",".666354"
"1144508",".387147"
"1116829",".367608"
"1151001",".658863"
"1142814",".327098"
"1122529",".611525"
"1123512",".625141"
"1113045",".633811"
"1140240",".352792"
"1109741",".625148"
"1134311",".298335"
"1108104",".467370"
"1137419",".463475"
"1114525",".628827"
"1135113",".581352"
"1143642",".594107"
"1140228",".360755"
"1147733",".557981"
"1124201",".569294"
"1120706",".581812"
"1136702",".699041"
"1134043",".318474"
"1128303",".483782"
"1153255",".419098"
"1143808",".599795"
"1150407",".619106"
"1107609",".361055"
"1105923",".408095"
"1110817",".711475"
"1136104",".698289"
"1147748",".424539"
"1148249",".604887"
"1138105",".565839"
"1131725",".717839"
"1146124",".531550"
"1112012",".543990"
"1147312",".467409"
"1106519",".294926"
"1138016",".544965"
"1150431",".662162"
"1117427",".336456"
"1102922",".486162"
"1140907",".275723"
"1131718",".717039"
"1123736",".465951"
"1121814",".588357"
"1109212",".371999"
"1152210",".598110"
"1105857",".426724"
"1153203",".419674"
"1152614",".588988"
"1114343",".692492"
"1128409",".449937"
"1107112",".457524"
"1139828",".315876"
"1104520",".603121"
"1125303",".539909"
"1147709",".405698"
"1153402",".361170"
"1125911",".331164"
"1138314",".446705"
"1125417",".513648"
"1124505",".496386"
"1133345",".338924"
"1139304",".659881"
"1150519",".581295"
"1137640",".572957"
"1132247",".617107"
"1111406",".658552"
"1104001",".517862"
"1133724",".608463"
"1145801",".523521"
"1138424",".443689"
"1130637",".695627"
"1135246",".582108"
"1123702",".449519"
"1114721",".610612"
"1128316",".474077"
"1131012",".547434"
"1121606",".571293"
"1116715",".365289"
"1101809",".487571"
"1123422",".646793"
"1108101",".452772"
"1123807",".556439"
"1130631",".709887"
"1131923",".709747"
"1122515",".603775"
"1106416",".345770"
"1120616",".608331"
"1133517",".665649"
"1136206",".697066"
"1131722",".710382"
"1144911",".665985"
"1124809",".492832"
"1136614",".711900"
"1103507",".511194"
"1137626",".564217"
"1139424",".674888"
"1126742",".365640"
"1105213",".600008"
"1107206",".345269"
"1136447",".569569"
"1120611",".591518"
"1105510",".555661"
"1142718",".334741"
"1111123",".679223"
"1133610",".643582"
"1137117",".461052"
"1136441",".557919"
"1136420",".583756"
"1145903",".504589"
"1146912",".589399"
"1147310",".470199"
"1147419",".478937"
"1133349",".328725"
"1138124",".542272"
"1114913",".614768"
"1143643",".619230"
"1142624",".356646"
"1108027",".460421"
"1139611",".453131"
"1120856",".587813"
"1130607",".694091"
"1134920",".563405"
"1151703",".672446"
"1129143",".311724"
"1100404",".524856"
"1143855",".582958"
"1146616",".447730"
"1146732",".422355"
"1142404",".340644"
"1122543",".646770"
"1138510",".428878"
"1128419",".428840"
"1149605",".346096"
"1116946",".369418"
"1151911",".644977"
"1106015",".358740"
"1132818",".645977"
"1118016",".283229"
"1140043",".363701"
"1104503",".579589"
"1114904",".619548"
"1118315",".255699"
"1127836",".514095"
"1143150",".336961"
"1140936",".272910"
"1129704",".290345"
"1149639",".346772"
"1143308",".381935"
"1146611",".446903"
"1109704",".671449"
"1124314",".568169"
"1134410",".288172"
"1147932",".712341"
"1100922",".560083"
"1100813",".555017"
"1119907",".298783"
"1109213",".319691"
"1133126",".667244"
"1101119",".574814"
"1139046",".684210"
"1134946",".569954"
"1116624",".338051"
"1116805",".373300"
"1151808",".622964"
"1104220",".505568"
"1134419",".312673"
"1140703",".259870"
"1152741",".319522"
"1131315",".717672"
"1129042",".317225"
"1124601",".507014"
"1138107",".550759"
"1116958",".391695"
"1147006",".601619"
"1122918",".601143"
"1124902",".473797"
"1129335",".316493"
"1151503",".685281"
"1136322",".687992"
"1115012",".606931"
"1130556",".593439"
"1148216",".603200"
"1133937",".328157"
"1113610",".683822"
"1107115",".430106"
"1132102",".605137"
"1146812",".507113"
"1113049",".711289"
"1105844",".372813"
"1106408",".310049"
"1144617",".405848"
"1124506",".462424"
"1122317",".602057"
"1126402",".368547"
"1136716",".684466"
"1153039",".335410"
"1138912",".666187"
"1131103",".555351"
"1122218",".635075"
"1136627",".711521"
"1133945",".327050"
"1109906",".296396"
"1107217",".321157"
"1110845",".658804"
"1135838",".485314"
"1153852",".413033"
"1135221",".578016"
"1133320",".615279"
"1134112",".307278"
"1139417",".675636"
"1114001",".473655"
"1122909",".610233"
"1136621",".717776"
"1103104",".473024"
"1135366",".708496"
"1131015",".542565"
"1135143",".595448"
"1129330",".317084"
"1135608",".690413"
"1126209",".481771"
"1137715",".535726"
"1142024",".339545"
"1148422",".644608"
"1139744",".452470"
"1109620",".327061"
"1126705",".350090"
"1152339",".686002"
"1149524",".394999"
"1135016",".590095"
"1117429",".328026"
"1151541",".715459"
"1134131",".350100"
"1139906",".298107"
"1140504",".345497"
"1127806",".495581"
"1143443",".364636"
"1134942",".587406"
"1147024",".621806"
"1134533",".311646"
"1113623",".686556"
"1148022",".693435"
"1145911",".486532"
"1111603",".427445"
"1146019",".506950"
"1147029",".594217"
"1138321",".430501"
"1139312",".652455"
"1131626",".737280"
"1114447",".617408"
"1102616",".488964"
"1129045",".325288"
"1108113",".466841"
"1127907",".512149"
"1153525",".376950"
"1143132",".347870"
"1137657",".558069"
"1149002",".309364"
"1140101",".371206"
"1134324",".321001"
"1140917",".278096"
"1114536",".631306"
"1143552",".394492"
"1145424",".563802"
"1124718",".462311"
"1104314",".533722"
"1153554",".400328"
"1101701",".487294"
"1140428",".431078"
"1131302",".736920"
"1120630",".577154"
"1127708",".485528"
"1145317",".671285"
"1141327",".348611"
"1113130",".702009"
"1133938",".341609"
"1101213",".567324"
"1103817",".488604"
"1117902",".228063"
"1111726",".668232"
"1119506",".272475"
"1125107",".520681"
"1128703",".420106"
"1141228",".281583"
"1102022",".546648"
"1153209",".423178"
"1125312",".503302"
"1133114",".656025"
"1147930",".715782"
"1121511",".649829"
"1146420",".517618"
"1117414",".331220"
"1146631",".426799"
"1140209",".369399"
"1109904",".330390"
"1139706",".434233"
"1106729",".329325"
"1136240",".696324"
"1150738",".611045"
"1135364",".704279"
"1153135",".331871"
"1121703",".667881"
"1129263",".299182"
"1148205",".621869"
"1149318",".331265"
"1125008",".532815"
"1129712",".241151"
"1144453",".594407"
"1109612",".289136"
"1131410",".709458"
"1101125",".576064"
"1130318",".599085"
"1110616",".317767"
"1137017",".490168"
"1142853",".336974"
"1145840",".487549"
"1144735",".387254"
"1142118",".332795"
"1125201",".581684"
"1126805",".360490"
"1149503",".390688"
"1153214",".424651"
"1113917",".479122"
"1135037",".593410"
"1117318",".341780"
"1151712",".677056"
"1148321",".633879"
"1134526",".313189"
"1117325",".336682"
"1106005",".402935"
"1136446",".615968"
"1113444",".614505"
"1115004",".627416"
"1142325",".341677"
"1117216",".334043"
"1134717",".304744"
"1106003",".376649"
"1141103",".294536"
"1110819",".695429"
"1139047",".673353"
"1104051",".517866"
"1122230",".594300"
"1134818",".330758"
"1135316",".722829"
"1141112",".267020"
"1110837",".646089"
"1116514",".299798"
"1140241",".362275"
"1139115",".458120"
"1129617",".334841"
"1147209",".714185"
"1142642",".352078"
"1114815",".614608"
"1140216",".346230"
"1153125",".341625"
"1125720",".307582"
"1128221",".490187"
"1146606",".423657"
"1104815",".590876"
"1153206",".420821"
"1148916",".575749"
"1100917",".571139"
"1142337",".336428"
"1143138",".346762"
"1129537",".292133"
"1141724",".375615"
"1141442",".382203"
"1133804",".658890"
"1150737",".579249"
"1141229",".296623"
"1152710",".334707"
"1107724",".339245"
"1131010",".560415"
"1101129",".554280"
"1123208",".599075"
"1141601",".372988"
"1133235",".653544"
"1134321",".299449"
"1106515",".314043"
"1150009",".399972"
"1117703",".296504"
"1125732",".324891"
"1142208",".352179"
"1147809",".601699"
"1139048",".644461"
"1147248",".714731"
"1135425",".686990"
"1102508",".514675"
"1139508",".686667"
"1153227",".420940"
"1149309",".586099"
"1149740",".411759"
"1104711",".551083"
"1146513",".356205"
"1131006",".544751"
"1101414",".482934"
"1146216",".542158"
"1138435",".439178"
"1126117",".524919"
"1137223",".465582"
"1103419",".476401"
"1133133",".653627"
"1104033",".515997"
"1138536",".429878"
"1101215",".560765"
"1127309",".476338"
"1101808",".489745"
"1119919",".312563"
"1136506",".695661"
"1140937",".284521"
"1137118",".473040"
"1153025",".339051"
"1125718",".322163"
"1146104",".512880"
"1112412",".396434"
"1112123",".545329"
"1124627",".505771"
"1138707",".677144"
"1121818",".568744"
"1121715",".637415"
"1141630",".375917"
"1150809",".583206"
"1144235",".601132"
"1132204",".615813"
"1139618",".455729"
"1151146",".733403"
"1129364",".288676"
"1104733",".546123"
"1121807",".553859"
"1145220",".666146"
"1143143",".339835"
"1124827",".497460"
"1134336",".303068"
"1137617",".576146"
"1102510",".516603"
"1145709",".533184"
"1110122",".308804"
"1141439",".368898"
"1126307",".364770"
"1136641",".725962"
"1120810",".572294"
"1103815",".480209"
"1115019",".616521"
"1144743",".388162"
"1143604",".590521"
"1139518",".665333"
"1125105",".534004"
"1133006",".674155"
"1131403",".698635"
"1110836",".661397"
"1107808",".347133"
"1129719",".282898"
"1151013",".656310"
"1153230",".425383"
"1145738",".521452"
"1115211",".375939"
"1124725",".470580"
"1106409",".349462"
"1113206",".694733"
"1132812",".644675"
"1143523",".404189"
"1103915",".480485"
"1107211",".368141"
"1152738",".317515"
"1148246",".615066"
"1124018",".581131"
"1147651",".570428"
"1124001",".540134"
"1151414",".674571"
"1130747",".557562"
"1152401",".429338"
"1108216",".450533"
"1113628",".688236"
"1130638",".698627"
"1140427",".381011"
"1130561",".624905"
"1144313",".604641"
"1151004",".669150"
"1103008",".498826"
"1133310",".644151"
"1110846",".699892"
"1144803",".379541"
"1143145",".349798"
"1129230",".298739"
"1148441",".645617"
"1109730",".669134"
"1106322",".365777"
"1152222",".587822"
"1137240",".488181"
"1148854",".618469"
"1143204",".323605"
"1108609",".447228"
"1105021",".590091"
"1145831",".496682"
"1138742",".662474"
"1153261",".413692"
"1117039",".380880"
"1108038",".475676"
"1125102",".497679"
"1117606",".341000"
"1140713",".273412"
"1149729",".400762"
"1135607",".691636"
"1104728",".544107"
"1111909",".503953"
"1106417",".330575"
"1133508",".681900"
"1120709",".596306"
"1137505",".585752"
"1142122",".334319"
"1140009",".370942"
"1133921",".328555"
"1152747",".332025"
"1116801",".372052"
"1142433",".341920"
"1134327",".310819"
"1136111",".724772"
"1124219",".553761"
"1120852",".595534"
"1150421",".607541"
"1106111",".434099"
"1132650",".673824"
"1138203",".363709"
"1146742",".447702"
"1112003",".519308"
"1108201",".439611"
"1149109",".613769"
"1150518",".559558"
"1107716",".341222"
"1122732",".641349"
"1135627",".712964"
"1110711",".645470"
"1109107",".467100"
"1148917",".559779"
"1124321",".563357"
"1129327",".333392"
"1152728",".321458"
"1147901",".701199"
"1104836",".567309"
"1117901",".261029"
"1109506",".281928"
"1148440",".630568"
"1103121",".487107"
"1113018",".712318"
"1140914",".294204"
"1142227",".343779"
"1145204",".680952"
"1153237",".401307"
"1142112",".333514"
"1114414",".607212"
"1113427",".625111"
"1105310",".539606"
"1133531",".659277"
