"SA1_id","vote_pc"
"3132207","45.794042"
"2100407","56.096417"
"2116122","44.020519"
"3119601","60.859981"
"5113916","46.048930"
"3145105","36.825688"
"3109815","46.046247"
"3135205","49.044048"
"3148416","49.697130"
"3108902","38.522954"
"3110913","44.424712"
"3147415","48.427291"
"5113607","50.652213"
"3112224","39.553793"
"6100808","61.320850"
"5112312","50.915934"
"2142917","41.622936"
"4109631","48.374496"
"4105117","43.528591"
"3143407","39.941710"
"2130017","60.638679"
"8104009","63.139854"
"2135520","68.258746"
"2121607","68.856664"
"3111730","49.408343"
"4103024","70.786313"
"2126728","44.446622"
"2105315","49.071567"
"6104412","58.412484"
"2112619","50.454159"
"2126904","48.858795"
"5100220","34.646166"
"3123305","37.709439"
"2117813","37.344382"
"5107222","37.712787"
"3132906","62.236097"
"5102309","43.914744"
"2127313","41.573668"
"3108035","51.795293"
"3146808","44.896891"
"6102219","28.388017"
"2133512","76.471153"
"3119803","59.287574"
"2122926","61.489486"
"3138822","52.249842"
"8108601","58.055479"
"2120958","53.156460"
"5112715","48.795450"
"2110619","52.252252"
"3131705","66.829283"
"2117017","34.657074"
"5118814","62.113513"
"3145116","40.217490"
"3146802","44.896891"
"2111619","60.574030"
"3108814","37.939176"
"5125007","28.715041"
"6100123","64.902259"
"3102901","50.890120"
"4106428","46.241830"
"8108703","58.985428"
"3134230","51.255671"
"3131721","66.217465"
"3132029","47.527570"
"2120711","54.661883"
"5102507","44.471489"
"2138507","41.918595"
"8109805","58.467593"
"3135404","50.372856"
"2119904","57.881905"
"2133704","65.179412"
"5111028","60.118362"
"3104209","53.227761"
"5104121","53.962594"
"2122302","72.118114"
"2110812","55.845213"
"2137125","53.575982"
"2138201","41.802328"
"3118208","34.747391"
"3152001","41.085114"
"2110122","27.144599"
"2121410","51.481432"
"3102304","51.193587"
"2131547","69.053801"
"2127417","47.735487"
"4107116","44.959232"
"5107015","40.311832"
"3132623","61.729220"
"3103129","45.270645"
"2129903","61.127459"
"3113922","43.645009"
"3143317","38.149333"
"2124026","58.695713"
"5103412","25.833698"
"5123710","38.297347"
"2114305","43.939956"
"2142512","40.379491"
"2133310","71.647293"
"2135632","69.088027"
"3125239","36.324008"
"3104129","48.277679"
"4102627","60.067604"
"3152603","48.130729"
"6104208","55.585773"
"2138531","42.754526"
"2115204","34.410634"
"2137922","44.163686"
"3137107","51.336519"
"2110819","53.827118"
"5113408","57.688708"
"3136408","50.493991"
"3143325","41.318832"
"2127826","42.621316"
"2119613","63.702912"
"2109901","23.333694"
"4109535","45.291942"
"3148615","49.134372"
"2125217","46.504808"
"3126611","34.487936"
"2100821","55.228506"
"5111505","43.234407"
"5114203","43.494697"
"5116506","60.428215"
"5120308","54.054054"
"3111707","51.000280"
"5109933","51.689979"
"2120651","49.742459"
"3113220","44.609147"
"3125228","36.792860"
"6103112","29.545961"
"5123603","43.350353"
"2120829","50.595118"
"2126302","43.636130"
"2125504","40.301337"
"5121005","37.975259"
"5118103","35.019911"
"5120813","60.381211"
"2133016","70.015306"
"6107208","60.450210"
"4108426","69.005079"
"2120616","51.181884"
"2124728","70.600594"
"3135916","44.437507"
"2128609","48.854775"
"2135708","68.811309"
"3123420","38.069941"
"2123107","55.544855"
"6105922","56.636950"
"3152221","38.324472"
"2114822","36.420616"
"2130905","59.082326"
"3123101","37.956824"
"2124333","69.715810"
"2109318","44.640875"
"4101106","35.846147"
"2120931","51.768933"
"2128325","43.165219"
"2125108","41.707445"
"2128003","42.727441"
"3101219","41.036215"
"5111208","61.854073"
"3141809","37.542937"
"2142503","43.353273"
"3149810","47.634552"
"2100703","55.766606"
"3112502","39.942855"
"5102431","42.700861"
"3147113","50.464157"
"3139101","51.443798"
"6102717","29.781803"
"2131904","51.666452"
"6102310","60.945188"
"3124710","34.953512"
"5118724","60.620126"
"3103207","55.110062"
"8107905","57.860305"
"2131013","58.627714"
"5108314","41.460256"
"5108414","44.097748"
"2125230","43.063228"
"5102312","45.010599"
"5108632","43.886027"
"3139414","50.600053"
"2100344","56.633733"
"3130405","56.982268"
"3119515","48.535660"
"2125513","40.136305"
"3113910","45.077709"
"3111718","49.666935"
"6108905","44.092246"
"3128032","42.917075"
"3123714","35.320417"
"3108405","41.580310"
"4105608","44.655783"
"3143117","39.109711"
"2119726","53.078015"
"3101623","49.202135"
"2124338","70.000293"
"2138512","44.126624"
